2800000006	Matiyu
2d0f130087	Nitu mgban, ni al'jibai, ni ngbengble brji tsratsra rji ni Urushalima, kagun hi ni llirikum, ndi ji bishara Kristi ni ngbungblu wawu'u.
2d0f140077	Ni konyi imyrien mu a he u tretre Rji, ni whrji wa bana to Yesu ni mi nde mua na, ndi ndu me na me nitu ndu ndjiori na.
2d0f150070	Towa ba nha, Bi wa bana taba hla tre ma ni bawu'a na, ndu ba to. Biwa ba na taba wo du mana ndu ba to (fahimta).
2d0f160025	Ba zu me bubu ye niyi ni ton gbugbuu.
2d0f17004f	Zizan mina he ni mbru bubu ni mi gbuyi ni mi se gbugbuu mi zi yosron u ye niyi.
2d0f180062	Iton wa mi he ni Asbaniya mi yo sron ndi mi zu niyi, mita tie mrli vii niyi bika hu me hi ni kima.
2d0f19003c	Zizan mihi ni Urushalima, don tie ndu ni bi hi Rji tsratsra.
2d0f1a007f	Ahi kpe u ngyri ni ndji bi Makidoniya ni Akaya ndu ba nno kpe ni bi kungyre (poor) nimi idji bi hu Rji biwa ba he ni Jerusalem.
2d0f1b0076	Ba ngyri don a he na hla ni tumba. Don bikora ba kawo kabi niba ni mi kon Rji a kati hla ni bawu ndi du ba zoba ngame.
2d0f1c0056	Nakima, mita nno ba kpe wa miji ni ba wua, nini hi ni spain (Asbaniya) mika zuye niyi.
2d0f1d003a	Mito ndi iton wa miye ni yia, miye ni lulu Kristi gbugbuu.
2d0f1e0076	Zizan mi breyi, mrli vayi, nitu Bachi mbu Yesu Kristi, ni son u Brji tsratsra, ta tie ndu bre Rji ni mu ni mi bre mbi.
2d0f1f0091	Bre ndi ndu me gbujubu ni wo biwa bana kpay'me ni Rji ni Yahudiya na, ni ndu indu wa mi tie ni Urushalima ndu hi kpe wa idji bi hu Brji tsratsra.
2d0f200046	Bre ndi ndu me ye niyi ni ngyri nitu kpa y'me Rji, ndi ta yayi fe sii.
2d0f210021	Ndu Rji u nno sii hu niyii. Amin.
2d10010042	Mi si tsro yi Fibi wa ani tindu ni ikillisiya wa ahe ni kankiriya.
2d10020087	Bika kpaa ni mi Bachi, nitu iko wa ahi ni biwa ba kpa njanji, kri wu ni mi iya ma. Nakima wawu ni tuma, a ta zo di gbugbuu, ni me game.
2d10030037	Chi Bilkisu mba Akila, kpukpan bi du ni mi Yesu Kristi.
2d10040082	Nakima, nitu mu bari ba ka dri mba grji, mi singiri ni bawu, ana me nikankrji muna, aman ni ikillisiyoyi ba wawu'u, ni bi kora ba.
2d1005005a	Chi ikillisiya wa ahei ni koh mba. Chi Abainitas u son me, wa a guci kpah Kristi ni Asiya.
2d1006002d	Bika chi Maryamu wa ati ndu ni yu'u gbugbu'u.
2d10070080	Bika chi Andaranikas mba Yuniyas, mri yah baba kpukpan bi son kotro. Ba toh nimi hi toh du, biwa ba hei ni mi Kristi guci ni mu.
2d10080025	Bika chi Amfiliyas u son ni mi Bachi.
2d10090044	Bika chi Urbanas ikpan u tindu mbu nimi Kristi mba Istakis u son mu.
2d100a0054	Bika chi Abalis wa mi kpa nyme niwu ni mi Kristi. Chi biwa ba hei ni ko Aristobulus.
2d100b0053	Bika chi Hirudiya vayi mu ni biwa ba hei ni koh Narkissa, bi wa ba hei ni mi Bachi.
2d100c0069	Bika chi Tarafina mba Tarafusa biwa ba si ti ndu Bachi. Bika chi Basisa u son wa a ti ndu Bachi gbugbu'u.
2d100d0034	Bika chi Rufus u chu'u ni mi Bachi mba iyi ma ni me.
2d100e0062	Bika chi Asinkiritas mba Filiguna mba Hamis mba Baturobas, mba Hamisu baba mri yah wa ba hei baba.
2d100f006b	Bika chi Filolugus mba Yuliya, mba Niriyas baba mri vayi ma, ni Ulumfas ni bi wa ba tsatsra wa ba hei baba.
2d1010004f	Bika chi kpa hi ni bi tsatsra ni sumba. Ikillisiyoyi Almasihu wawu basi chi yi.
2d10110073	Ziza'a misi bre yi mri yah, bi ka rhi mren fa nitu biwa jin gakpa ni kub zah. Bina si hu itsro, bika hi gbugban bu.
2d10120070	Nakima iri ndi bi yi ba na bi gran Bachi Yesu sei ni mi ne ba. Ni roh yun ba, basi gyuru isuro wa ana lahtre na.
2d101300be	Nakima nzren bi u bi hu, a zren hi ni ton ndi ba wawu'u isuron mu ti kikla rei me ni yi, aman me so du yi hei ni toh nitu ikpie wa a didima, i bi na hei ni lahtre na nitu ikpie wa a meme ma.
2d1014005e	Irji u sun si ani du yi chan ibrji ni inda zah bi. Zizi u Bachi bu Yesu Almasihu du sun ni yi.
2d10150059	Timothy ikpan u du mu, ani chi yi, nakima Lukiyas ba Yason ba Susibataras ni mri vayi mu.
2d10160031	Me Tartiyas wa ba nha ibe, ki chi yi ni mi Bachi.
2d1017006c	Gayus wa ani kpa me ni ikillisiya wawu'u basi chi yi. Arastas u zi klen u gbu ani chi yi ni kwartus vayi mu.
2d10180039	Zizi u Bachi bu Yesu Almasihu du sun ni yi wawu bi. Amin.
2d10190082	Ziza'an wa ahei ni gbengbenlen u karfafa yi nitu tre ni wa'azi Yesu Almasihu wa nitu ma ba tsro ikpie biwa ba hei ni bu ni sen mu.
2d101a006d	Nakima ziza'a ba toh ba nitu ibe, u bi Annabawa nitu umarni Rji u tutrun, don hu njanji ni mi bi kora wawu'u.
2d101b0057	Irji ni ka nkrji a toh nitu Yesu Kristi gbere san a tabata sesei ni sei (tutrun). Amin.
2e0000000d	1 Korinthians
2e0101006e	Yesu Kristi ni kpayem lrji ayo Bulus du ri nimi bi wa wa tindu niwu ni kpayem Bachi ni wawu vayimbu sastanisu.
2e010200b2	Ni biwa bahe ni tra wubre irji ni Korinti nbi wa ba ke be ni ba. ninde irji da yo ba nisan ninde waba glaba niyi Yesu ni bi waba he ko nintse da kpayem ninde irji wumba ni wumbu.
2e01030052	Du alheri ma nison wubima du hei niyi wanda ni Rji Bachi Timbu wa wawu Yesu Kristi
2e0104004b	Me kiri ni irji mu cacu ni tu mbi don alheri wa Bachi Kristi Yesu ni noyia.
2e01050021	Anoyi gbugbu u nitre du ni ilimi.
2e0106002a	Na wa janji tre irji hla ni yiwu wawumbia.
2e01070046	Naki bina wa kpi u ruhu hama na wandi bi gbenbayani u Rji Yesu Kristi.
2e01080057	Da du yi kpayemen didi ine har hi kle du ba na ka tou yi ni latre ni ye Yesu Kristi na.
2e01090061	Irji wawuyi wu amina wayata yoni mi bi zumata bi waba yi biyaya ninde vrema Yesu Kristi Bachi mbu
2e010a0096	Zi za'a me bre yi mir vayi ninde Yesu Kristi na gatumbi tie kankana ni son kanka nikpambi na me bre yi katumbi si son ni suron bi riri ni manufa riri.
2e010b004a	Me woh son bi mir vayi miniko kuluwi ba la ni mu andi meme son a he ni yi.
2e010c0086	A bari ba tre “Me he ni kogon Bulus” ko me he ni kogon Afolos ko “Me he ni kogon Kefas” ko “Me he ni kogon Yesu Almasihu”.
2e010d0053	Almasihu agakpama tin kankan? Ba klo Bulus don biyi? Bayi Batisma yiwu ninde Bulus?
2e010e0050	Mekiri ni Rji mena yi baptisma niri mbinas me to Kiristus wu Gayus me yi nihawu.
2e010f0032	Na ki ba wanda ni tre bayi baptisma niwu ninde mu.
2e0110005d	(Ime metou me yi Baptisma ni ndi biko Sitifanus, Bayaki me na tou ko meyi Baptisma ni nro na)
2e01110086	Meto irji ana ton me du me ye yi Baptisma na, ama don meye hla tre ma bani wani tre wu wayo ba yada di iko Baci na zama ni kaskanci na
2e0112006d	Naki u tre gicciye na he ma'na nishishi bi wa ba si halakaa na. Ama bi wa ba fe son kasai kasai a hi iko Rji.
2e01130070	Ihlan tre ma ahla “me kpa tre hi tice ni ba to zan ko nha me kpa du ichemba timeme. Wa batre ba to zan ko nha.
2e0114009d	Wu to zan ko nha ahe nintse? Ina ndi wa tre wawu masani? Ina indi watre niwawu tokpe zan ko nha ni gbugbu'u? Irji na hla wawu kma indi wuce kma zama wawu na.
2e0115007e	Du gbugbu ni wur wah ni drima anato Irji na wu Irji a sisuron ni biwa da a kpaba u ba kpayem niw-u ninko wotamba wa bla wa'azi
2e01160050	U yawudawa ba tre baha ba bida ni alajibai wu helinawa nibaba ba bida ni hikima.
2e01170057	Du naki kita khla tre Rji ni gicciyaye tita wu kubza yahudawa ni iri wauta wu helinawa.
2e0118006d	Naki biwa irji rhiga yo ba ni yahudawa ni helinawa kyi hla tre irji na yadda a zama gbi gle ma ni hikima Rji.
2e0119003f	Wauta u Rji a zan hikima wundi wureshi gbe-glen Rji a zan wundi
2e011a0090	Toh yombi mir ya. Ana gbugbuwubi ba he ni hikima ni shishi indi na. Ana wa wumbi bi he ni gbe-gble na. Anha wawumbi bi fe gni yi ni ko bi cu na.
2e011b007c	Irji a cu kpi bi meme ma ni gbu-gbu wa ni nondi bi hikima shan. Irji cu kpi bi hama ni gbegble du ba no kpi bi gbegble shan.
2e011c007e	Irji ni ju kpi wa bana he ni daraja ni ya lega ni gbu-gbu. Aniya da jwu kpi wa ba hamanifani du ba me ni kpe ufani zama banza.
2e011d0039	A tei naki du dyo duna ya di wawu hi kpe ni shishi ma na.
2e011e008c	Domin kpe wa Rji a tei zizan bi he miyi ninde Rji wandi a he ni hikima ni tawu riji ni Rji. Ahenhaki adalcin mbu wu Tsarlu mbu ni fansarmbu.
2e011f004c	Du naki yada ba nha naki, indi wu wurwo ni san du yi fahariya ni ninde Irji.
2e02010092	Ninton wo me ye niyi mir vayi mena ye ni gwa ninta ko ni hi kima na nitre irji, ni bunko kpi bi biwa ba rhiba gamee ni tre Rji wa me kpayem ni wu.
2e02020068	Ninto wa mw yo suron mena takpe na nintu, me na he niyi na, sai de Yesu kristi, wa bi kle ni gicciye ni.
2e02030031	Me he niyi ni mi ya ni sisir ni wer Kpa gbugbu'u.
2e02040065	Nitre mu, ni dubu mu banahe gur hankali wukpi wa he nimi hiki ma na iye ni zho Ruhu mai-sarki ni iko.
2e02050037	Ana niyo suron mbi tu kpe wu biki ma ndi du hei wu Rji.
2e02060089	Zizan ki tre wu hikima ni biwa kuson kpan kpan ahna biwa boo he ni biki ma gbu-gbu'u ko hi son ni mulki wu ton yi wukle yi wa ba ki wace.
2e02070070	Naki ki tre nitu hikima wu Rji wa a riri da wu jaji wa bariyi ni hikima wu Rji wahe riri tun niton dau kako ima.
2e02080060	Dubircu bi zizan ha na tou ki na, ba di na to niton mu ba di na kpayem do glo Yesu zu dakaka na.
2e0209007b	Wunaki nitrema, Rashishi wato, u ba ton awo ba suron ndi wa taba rhimere kpi biwa Irji a tiba nibawu ba wa ba kpayeme niwu.
2e020a0058	Ama ikpi biyi Irji a tsor ta ni zo Ruhu. Nakiyi Ruhu niya kpi biwa bahe ni zurfi wu Rji.
2e020b006c	Anha to mi suron ndi, naki se de ruhu wa a he nindi? naki ba indi wato du kpi bi zurfi wu Rji saide Ruhu Rji
2e020c0073	Naki kina kpa ruhu wu gbungbu'u na, a Ruhu wa ahi kina kpa ruhu wu Rji kima wakya nito kpi ni shishi wa Rji a nota.
2e020d0076	Ki tre ni tu kpi biyi ba ni klama wa ndi ba tsro ta ni hikima ndi ba ama ni Ruhu wa w tsou kpi bi ruhu ni ndi bi ruhu.
2e020e0072	Wa ana he ni Ruhu na ana kpa kpi bi Ruhu Rji na, ba zama kpi bi wauta niwu. Ana iya datoba na, don ba kpi bi ruhu.
2e020f0052	Wa he ni Ruhaniya ani shari anta kpi ba na duki naki ama bari ba na sharanta u na.
2e02100067	“A nha iya tou suron Rji wa ni iya do tre wawu ni tsro wu?” Duk naki kita kihe ni suron u vera Rji.
2e03010063	Ime miri vayi, me na tre niyi ni na ndi bi ruhu na ama nadi bi nema kpain bi mir ziza ni de kristi.
2e03020044	Me noyi mada ra ana hla wu sain mana, bina iri na kio zizan mal rina
2e03030085	Du zizan 'a bibi n'ma kpa, wa ingu ni do shishi he ni mi suron bi. Du naki bina to bina bi n'ma kpa na? Zirmbi wa indi ba tsra yi to?
2e03040056	Din iridi wa tre wawu “ni wu Bulus wawu ni kongon Afollos” naki bina ndi nlege na?
2e03050068	Me miya a nah Afollos? Anha Bulus? ana bi waba kuyir ni son mba, wabi kpaye ni ba nawa Irji noba du' na.
2e03060039	Ime me chu, u Apollos mba a bwa m'maa wu Rji a du ba Rju.
2e0307004a	Naki iwa achu, ke niwa bwa m'ma ba na kpe na. Ama a hi Rji mba ni du gbro.
2e0308004c	Wa achu niwa a bwa m'ma ba riri, u ko nha ani kpa knima tsra ni du wa a tei.
2e03090042	Naki wawu mbu k'mir Rji kpukpambi duma wa ki zama ijhuma a tie ta.
2e030a008a	Ni alherin Rji wa ba ne, cikake wu meh wa meh zinci harsashi, uri ani meh ni whu me, du naki kowane indi aniya yada imeh ma ni he gyagyer.
2e030b004b	Ba indi wa ni zinci harsashinma kan niwa ba riga da ziye wato Yesu Almasihu
2e030c007e	Zizan'a indi wa meh nitu har sashi rhi kan, wu zina riya ni wu ozurfa, koni wu titta bi daraja ni kukor, ni ciyawa ni tattaka.
2e030d0067	du induma ni mlaye wa vyi wu mlaya ni he. Ani wu mlaya ni luwu. iluwu ni shell wu bima wa konha a teir.
2e030e0024	Wu indiri wa duma abi, anika zizima.
2e030f005d	Toki wu indi wa induma a gonlu wawu aniyi da shaya asara u wawu ni tu ma ani nawo ama da kir.
2e0310003c	Binato di bi hai kadi u Rji u Ruhu Rji ani son ni kpambi na?
2e0311006e	Indi wa akpa haikali Rji u Ruhu Rji ti meme Irji game ni kpa ti meme. haikali Rji awu tsraki wukitaa me anaki.
2e031200b2	Du ndio duna gur tuma n, idi wa aya tuma ani wawu kpe, ni son bi wawu, waniya ni wawu a zan konha, di wawu a he ni hikima niton mbu wu zizan du k'ma ti wawu don da zama u hikima.
2e0313006c	U hikima wu gbugbu'u yi kalacu mu ni Rji naki itre ma ba hna da tre “ani vuu bi hikima ni makircin mba.”
2e0314002e	Har luwa 'Irji to mer bi hikima a wu megye”.
2e03150040	Tok ni meryi du ndio du na wur who ni indi na duka koge hi wume.
2e0316006e	Ni Bulus u Apollos, U kefas, u gbu-gblu u rai, u que u kpi wu zizan, u kpi bi ye no ko shishi, wawu ba wu mbi.
2e03170026	U biyi biwu kristi, u kristi hi wu Rji
2e04010049	Wayi akon wa indi nito ta di ki mirko kristi wa ki tidun mai janji u Rji.
2e04020046	Ni tu ki bason biwa ha he ni kpayeme ba ba ka yemen ni suron mba riri.
2e0403006e	Nime ana hi wani kpe du ba tre di bi sharan ta ni me ko bubu bla tre u ndi na Ime me mina sharanta ni tumu na.
2e04040065	Mena to hla tre wa'a he ni tumu na kuma ana wa me tre mena bla tre na, u wa anito lha tre mu ahi Rji.
2e040500a0	Naki na sharanta ni tu kperi kafi tan, kafi ye Rji. Ani lha du kpi niwa ba he riri ni mi bwuh da tsro manifa mba u mi suron. Naki ke nha ni kpa zizima ni wo Rji
2e040600ac	Mir vayi me tre tre nimer mu niwu Afollos don biyi, bi iya to manufa tre wa ba tre adi, “Nati zan kpi wa ba nhann.” Naki, don du ndi ri ban tuma ani wa wu zan ndi rira.
2e04070080	Anha a to kan kanmbi ni bari? Bi he nigye wa bana nayi negye na, idan megge bi kpa, wu gye sa bi wurwi nikpambi na bi na kpa na.
2e040800a8	Naki bina wa kpe hama na! bi riga he nikpi gbugbu'u wa biwa u bi riga sur cumbi me ba tere nita na. Naki me bi di na ti ndu tuchu'a ni tawu di du kita game ki he ni yi.
2e04090095	Nimer mu kipayeme Irji a yota manzani kiman ki koga wawu na wu ique ni hi ni tumba don ki zama kpe wu tsro ni gbugblu baba mauaiku duk baba ndi wawu.
2e040a00a6	Ki he na biwa bana tokpe na sabo ni kristi wu bi he ni hikima ni nde kristi, ki hama ni gbegble na wu biyi bi he ni gbegble ba toyi ni daraja u ba na ta ni daraja na.
2e040b0056	Yeh ninton yi zizan iyaniti ta u nhama, wo bi sur me bana bina, batsita ba koh wu son.
2e040c005d	Ki farma nidu ni wombu. wuba mer ta me, ki ti lulu yo ba wu, ko ba tsan ata tawu ki vu suron.
2e040d0069	Du wa ba mer ta ki tre ni ba ni si suron ki he na bubu wu ka tsu le ni gbugblu, na kpi wa ba na bi ya na.
2e040e006a	Me na nha kpi biyi don me noyi sha na anibi du me mla tre didi ni yiwu ni wa me kpayem ni yi na bi mir mu.
2e040f0093	Wuhini he nibiwa lura ni yi du bu wula ni nde Rji, bi na he ni ba timbi gbugbumbi na. imeyi me yi me k'ma timbi ni cikin kristi Yesu domin Bishara.
2e04100026	Anaki me yo yi du yi ti na wa mi ti'a.
2e04110098	A he na ki u me ton Timoti ni yi wa me kpayem ni wu kpukpome ni u Rji. Ani la hla yiwu jkon mu ni kristi na wa me tsro ba ko ni tsei, ni kowani tra Rji.
2e04120032	Bari min mbi ba zu tu tsa na di me ta ye ni yi na.
2e04130088	Wume mi ye niyi bawuntoba idon Riji kpayem. Ni ki mi to bi wurwa ni suron baba biwa ba tre bato zan konha. Mi kuma to gblgble suron mba.
2e04140035	Mulki Rji a na tre mege ni sai ni gbl-gble tou yeyer.
2e0415002d	Biwagye? me ye niyi ni kpalla koni ruhu Irji.
2e0501006e	Khiwo kpi da ni ze niyi, meme tre wa da nabi woma nitumbi ni biwa bana to Rji na. Bari ba kur ni mba ba timba.
2e05020070	Wa naki bi wur woh ni suron. Bina yani yi na niya indi wa asi tindu banza mba, anibi bka zu'u du na son niyi na.
2e0503008e	Ime mina hei niyi shishi na mi hei niyi ni ruhu. Me kuma mi riga nino tre ni tu ndi wa la tre iri meme ki, a hei na me hei niyi shishi ni shi.
2e05040062	Du shubi mbi wa biyi ni nde Rji, Yesu ruhu mu a hei niyi ninde Rji u iko Rji mbu Yesu a hei ni ki.
2e05050059	Ka ndi kima cuwo ni meme birij dukpa kpama ti meme du ruhu ma du fr rini vi wa irji niye.
2e0506005a	Wurwo mbi ni suron anabina, bi to ni yisti a vikpe vyivyi ma ani kpa dunkle bread ti meme?
2e050700a0	Mbla son bi wu zizan ti, na son na cice yisti wu kogo na, di son na gurasa wu zizan nawa ana hei ni yisti na. ba riga da yi hadaya Alamsihu kre kujru mbu wu di.
2e05080069	A naki bari ki kiyi hifinma waana cice yisti ma na a yisti iri wu rashin son mu meme son niwu meme suron.
2e0509004e	Me nha tre yi niyiwu duyi na k'ma tumbi bi nibiwa babi wamba ko bi wa lilo na.
2e050a00ad	Mena yemen ni bi rayuwa banza u gbugbu yi na ni bi son tumba nibi hugumaks zhni nibiwa ba na whu Rji na, du idan wu cutume ru ni ba cutu me ru ni ba sai u ka ru ni gbugbuyi.
2e050b00dc	Zizan wa me si nha niyi wu na katumbi ni bana wa a tre di wawu vayime wu son ma a wu fasikanci, niwa ni tei ghye ni wa ni who tre wu meme bniyi ni wu ashar ne ni ndi wuso niwa ni cuce nindi. Nakpaye me di ri biri biwuna.
2e050c0063	Naki me ti nitei di tre ni biwa ba kamba nikpa tre Riji. Wu naki wu na tre bi wa ba kpa tre Rji na?
2e050d0051	Ama Irji ne sharanta bi wa ba he ni korah “cu ndi wu meme dir thu ni kpambi.”
2e060100a1	Anibi niyiwu indi wa a hei ni tre wugbi suron ni vayi ma waka grji u he nibiwa bana to iter Rji na? Ana zan wa ani grji u he nihiwa bato ter Rji ni suron mba na.
2e0602009e	Kinatona indi biwa babi whu Rji gyegyer babayi ba bla lhater ni gbu-gbu yi. wa anitahe naki bina to din iri tre bi zizan a bayi bi na shutei ga son wubi mana?
2e06030055	Binato de kitayi kiyi shari ani malaiku Rji na? wani hei kinaya nimla son mbu tei na?
2e0604006f	Wu nisonbi biyi sha na lhuwa ba mble, wa gye sa wubi na tre yiriki nihe ko shishi biwa bana bana bi whu Rji na.
2e0605007a	Me lha ter yi niyiwu ni shan nishishi. Ba indiri niyi waheni hikima wu bima wa ani mla gbi suron mba ni kpabi na mir vayi.
2e0606004f	Li vayi ni vayi bi bwu Rji hahe kotu ni blater sharia baba biwa bana to Rji na.
2e06070091	Ni tre wu janji mbi ba tre sharia yoh ni suron mbi wa hei niwa bi riga ni nyoku. Agye nisa tiyabi niwu megye? Agye ni zuyi ni kpabi du ba mye yi?
2e0608004a	U biyime ni nikpa kori tim meme, bi cida, wa bi tiwayi ni kpambi mir vayi!
2e060900ba	Bito ni niwa bana he ni adalchi na bana rhi niko Rji na. Du ba na guru tumbi na nibi timdu fasikaci, ni bi wa ba whu ter irji, ni wamba ni lhu lu bi wa ba tindu mba ni bi wa ba hei ludu.
2e060a0055	Bi yipyi bigye, bi sou bi mre bubu ni bi damfarar, koba tei nihe bana rini ko Rji na.
2e060b007f	Bari mbi bana hei toki. U zinza'a ba glayi, da bayi no Rji, da duyi hei na mir Rji ni de Bachi yesu Almasihu ni Ruhu Bachi mbu.
2e060c0085	Dui kpi wa bikito ba na meme ni mu na ama d na ko gye hei mu ni ndu na ko anfani na. Ko gye abi ni me ama ana kogye ni dame ni me na.
2e060d008f	“Biri a wu gbwune, wu gbwu a wubiri” Irji ni ka ba le hamba wu. U kpambu ana hei wu fasikanci na. Ikpambu hi wu Rji, Rji ni tanada ni kpaa.
2e060e0044	Bachi yi ata Rji shipe, wa wuyi ani skae ta tashipe ni gbe gblen ma.
2e060f006e	Binato ndi kpambu ba gabu bu wet u Rji na? Me ya ni vu hgiga kpa Rji ni kpambu ni wu tar wa? Wana hei naki na!
2e06100074	Binato ndi wa a ka kpama bi ni tar wa ba hei riri ni wu na? Na water Rji a hla Nitawu “Habawu ba nama kpa riri.”
2e0611002c	Indiwa a ka kpama no Rji ba rubu riri ba wu.
2e06120073	Guje ni fasikanci du lha ter wa ndi tei a hei ni kora ni kpama ama ndi wu tei facikanci a ni tei lha ter ni kpa ma.
2e0613006c	Wuna to ndi kpa me a bubu son Ruhu mai isarki na? Wa a son ni wu wa wu kpa ni Rji? Wu to di wuna so tume na?
2e0614004c	Domin bale wu ni le wu tsada, naki u ka gbre Rji san ni kpame ni mi ruhu me.
2e07010041	Ni tu tre wa bi nha din. “Abi ndi du ndi duna hei ni wah na”.
2e07020074	Ni tuter kpa wa ani du ndi lha ter wu ti fasikanci wu bar ma, wabi ndi du son ni wah ma, u wah me ka son ni lhon ma.
2e0703006b	Du lilon coka alkawali u bayi bula kpa u wama wawu wah me ka no lho ma kpe wa hul ho ni bukata ni kpa ma a.
2e0704007d	Ana wah hei ni iko kpa mana a lho ma he ni ike kpawaha naki ilho me ana he ni iko wu ka kpama nyu wah na kpa ma me a wu wahma
2e070500f1	Na kpaye ni zukpani kakpahibi na, bita hei ni yarda kpambi u ton wa agamshe yia. Bitei na mba ndi du tunbi hi riri ni bre Rji. Ni lha gyi tumbi ye ni kubu Rji ni mla son hi, toki du meme briyi na kpayi ti meme na don bi na son ni gbegble na.
2e07060046	Me bla ter bayi ni yiwu ba don me no yi doka ko me ka gbi yi suron ba.
2e07070066	Ana bi du konha du he na mu yi. Konha he nikpe wa Rji no a. iri hei ni kpe mu, u wamu he ni kperi kan.
2e07080044	Imba bi wa ba na gra na baba mba bi koh abi du ba na gra na wu mu'a.
2e07090047	Ama idan ba na iya vu tumba na ba ka gra. A fi duba gra ni du ba ri lu.
2e070a005d	Nibiyi wa bi son gra mi noyi mer ana me n, a wawu Rji ter tawu, iwah du na kama ni lon ma na.
2e070b0097	(U wa u gra nita kalon ma don, wu kason hama ni gra gari, ko ka kmaye da mla son mba tie mba lon ma), wu wawu lulon me kana kpeyem da ka wah ma don na.
2e070c00be	Me tre niyiwu burbi, lme ana Rji na idan vayi ma don na. Me tre niyiwu burbi, lme ana Rji na idan vayi ma a he ni wah wa ana kpa Rji, n nda kpeyemni son ma niwu, wa kana kama ni son nawu na.
2e070d0066	U wah wa ba gra da son ba lon ma u lilon ana kpaji na wu spom mba abi, wawu wah kana ka lon ma don na.
2e070e00cc	NI lulin wa ana to tre Rji na a ke babbe ni wah ma, u wah wa ana kpa Rji na a kebabbe ni lon ma, naki imba naki ba mir mba ba na hei ni suron wu kpanma na. Wu anihi Jaji wu son babi kpah wu son deidei ma.
2e070f00d3	Wu wawu wa a son wu bima wu whu Irji a ter wa wawu ni nyu, waka nyu me hgei. Ni iriter biyi, vayi ni vayi virwa ana lau ni ninina, alkawarin ba na. Barchi a you ta wa kison nikpa mbu na mir vayi ni son wu sesor.
2e0710004a	Wu to kowuyi wah wu kpah lon me cuwo? wu lulon ko wume wukpah wah me cuwo?
2e07110086	Ahei naki Irji no konha kpe wa ani tei konha du zar ni kon wa Rji no duwa ki tei niwu wayi yi a ter mu wa me ter ni biwa ba wu ter mu.
2e071200b6	Bavonju nindi rhi wa kpayeme ni yoh Rji? Duna ya da ni kpayeme ni ter vonju ni wa wu kpe na. Wuna vonju rhi ni kpayeme ni bangkiya me? na du vonju me ba du kpe wu wurwa ni sor me na.
2e07130075	Ko wu vonju ko wuna vonju na ana kpe wu meme ma na. ikpe wa a bi wu teitei khili ni kpayeme ni irji ni ter magbagban.
2e0714004c	Ni wu indi wa wu kpayeme ni yoh Rji wu ka zre gyegyer ni kpaye me ni yoh me.
