0100000007	Genesis
14181800a1	If they say to people who are guilty, “You (are innocent/have not done something that is wrong),” [even] people in other nations will curse and despise them,
1418190093	but if judges say that guilty people must be punished, things will go well for those judges, and (they will receive blessings/God will bless them).
14181a004e	Those who answer others honestly show that they are truly their friends [IDM].
14181b00a5	First, do the work [that needs to be done] outside [your house], and prepare your fields, [and then plant things], and after you finish doing that, build your house.
14181c0091	[In the courtroom] do not testify against someone when you have no reason to do that, and do not [try to] deceive [people] by what you say [MTY].
14181d0071	Do not say, “I will do to him what he did to me; I will pay him back for [the bad things that] he did to me.”
14181e0053	One day I walked by the vineyards of a lazy man, a man who did not have good sense.
14181f0093	I was surprised to see that the fields were full of all kinds of thorny bushes, and the stone wall [around the garden] had (collapsed/fallen down).
1418200038	When I saw that, I thought about it, and I learned this:
1418210058	[If you spend a lot of time] sleeping and napping and folding your hands while you rest,
141822008f	[soon] you will become poor; [it will be as though] [PRS, SIM] a bandit who had a weapon in his hand [attacked you and stole all that you had].
14190100a1	Here are more wise sayings/words that Solomon [wrote]. Some men who worked for Hezekiah, the king of Judah, copied them [from a scroll that Solomon had written].
14190200a6	[We consider] God to be great because he (acts in mysterious ways/does things that we cannot understand); [we consider] kings to be great because they explain things.
14190300af	[It is not possible for anyone to measure] how high the sky is or how deep the earth/ocean is; likewise [SIM], it is not possible for us to know [all] that kings are thinking.
141904008a	[If workers] burn out the impure bits that are in silver, a man who makes things from silver can make something beautiful from the silver.
141905008f	[Similarly, if] wicked [advisors] are taken away from a king, his government will remain secure, because [the king will be able to] act justly.
141906009c	When you stand in front of a king, do not try to (impress him/honor yourself) and do not (act like you are important/ask to sit where important people sit;)
14190700d8	it is better if someone tells you to sit closer [to the king] than for [someone to tell you], while the king is listening, to sit further away in order that someone who is more important [may sit closer to the king].
141908011e	Do not quickly go to a court [to tell the judge about] something that you have seen, because another witness may later [say something that proves that you are wrong, and as a result] you will be disgraced/ashamed. If that happens, (what will you do?/you will not know what to do.) [RHQ]
1419090094	If you and someone else think differently about some matter, settle it between yourselves, and do not tell others any secret [that he has told you].
14190a009e	If others find out that you have told secrets, you will be ashamed, and from that time on, (you will have a bad reputation/people will think badly about you).
14190b007c	Something that is said that is [very] appropriate is [as delightful as seeing] [SIM] gold apples/ornaments in a silver bowl.
