2800000005	Matei
2c0c1400f2	Irod era foarte mânios pe poporul din Tir și din Sidon. Aceștia au venit de comun acord la el și, făcându-l prieten pe Blastus, ajutorul personal al regelui, i-au cerut pace, pentru că țara lor depindea de țara regelui pentru hrană.
2c0c15006a	În ziua stabilită, Irod s-a îmbrăcat în haine regale, s-a așezat pe tron și le-a ținut un discurs.
2c0c16003a	Poporul a strigat: “Vocea unui zeu, și nu a unui om!”
2c0c17007f	Imediat, un înger al Domnului l-a lovit, pentru că nu i-a dat slavă lui Dumnezeu. Apoi a fost mâncat de viermi și a murit.
2c0c180036	Dar cuvântul lui Dumnezeu creștea și se înmulțea.
2c0c190074	Barnaba și Saul s-au întors la Ierusalim, după ce și-au împlinit slujba, luând cu ei și pe Ioan, numit Marcu.
2c0d0100bb	În adunarea care era în Antiohia erau niște prooroci și învățători: Barnaba, Simeon, care se numea Niger, Lucius din Cirene, Manaen, fratele adoptiv al tetrarhului Irod, și Saul.
2c0d020096	În timp ce slujeau Domnului și posteau, Duhul Sfânt a zis: “Separă-i pe Barnaba și pe Saul pentru mine, pentru lucrarea la care i-am chemat”.
2c0d030056	Apoi, după ce au postit și s-au rugat și și-au pus mâinile peste ei, i-au trimis.
2c0d040062	Astfel, fiind trimiși de Duhul Sfânt, s-au coborât la Seleucia. De acolo au navigat spre Cipru.
2c0d05007d	Când au ajuns la Salamina, au vestit cuvântul lui Dumnezeu în sinagogile evreiești. L-au avut și pe Ioan ca însoțitor.
2c0d060078	După ce au străbătut insula până la Pafos, au găsit un vrăjitor, un fals profet, un iudeu care se numea Bar Isus,
2c0d07009a	care se afla cu proconsulul Sergius Paulus, un om înțelegător. Acesta i-a chemat pe Barnaba și pe Saul și a căutat să audă cuvântul lui Dumnezeu.
2c0d080094	Dar vrăjitorul Elymas (căci așa se numește el după interpretare) s-a împotrivit lor, căutând să-l întoarcă pe proconsul de la credință.
2c0d09005c	Dar Saul, care se mai numește și Pavel, plin de Duhul Sfânt, și-a fixat ochii asupra lui
2c0d0a00b6	și a zis: “Fiu al diavolului, plin de toată înșelăciunea și de toată viclenia, vrăjmaș al oricărei dreptăți, nu vei înceta să pervertești căile drepte ale Domnului?
2c0d0b00e3	Acum, iată, mâna Domnului este asupra ta și vei fi orb, fără să vezi soarele pentru o vreme!” Imediat, o ceață și întunericul au căzut peste el. A umblat de colo-colo căutând pe cineva care să-l ducă de mână.
2c0d0c0068	Atunci proconsulul, când a văzut ce se întâmplase, a crezut, fiind uimit de învățătura Domnului.
2c0d0d0085	Pavel și ceata lui au pornit din Pafos și au ajuns la Perga, în Pamfilia. Ioan s-a despărțit de ei și s-a întors la Ierusalim.
2c0d0e0079	Dar ei, trecând de la Perga, au ajuns la Antiohia Pisidiei. Au intrat în sinagogă în ziua de Sabat și au șezut jos.
2c0d0f00ac	După citirea Legii și a profeților, conducătorii sinagogii au trimis la ei, spunându-le: “Fraților, dacă aveți vreun cuvânt de îndemn pentru popor, vorbiți.”
2c0d10008f	Pavel s-a ridicat în picioare și, făcând semn cu mâna, a zis: “Bărbați israeliți și voi, cei ce vă temeți de Dumnezeu, ascultați.
2c0d1100a7	Dumnezeul acestui popor i-a ales pe părinții noștri și a înălțat poporul când a rămas ca străin în țara Egiptului și, cu brațul ridicat, l-a scos din ea.
2c0d120047	Pe o perioadă de aproximativ patruzeci de ani i-a suportat în pustiu.
2c0d13008a	După ce a distrus șapte națiuni în țara Canaanului, le-a dat țara lor ca moștenire timp de aproximativ patru sute cincizeci de ani.
2c0d140045	După aceste lucruri, le-a dat judecători până la profetul Samuel.
2c0d15008a	După aceea au cerut un rege, și Dumnezeu le-a dat pe Saul, fiul lui Chiș, un bărbat din tribul lui Beniamin, timp de patruzeci de ani.
2c0d1600b6	După ce l-a înlăturat, l-a ridicat ca rege al lor pe David, căruia i-a și mărturisit: “Am găsit pe David, fiul lui Isai, un om după inima mea, care va face toată voia mea.
2c0d170059	Din urmașul acestui om, Dumnezeu a adus mântuirea lui Israel, conform promisiunii sale,
2c0d180060	înainte de venirea sa, când Ioan a predicat pentru prima dată lui Israel botezul pocăinței.
2c0d1900ae	Pe când Ioan își împlinea cursul, a zis: “Ce credeți că sunt eu? Eu nu sunt el. Dar iată că vine după mine unul, ale cărui sandale nu sunt vrednic să le dezleg'.
2c0d1a008a	“Fraților, copii din neamul lui Avraam, și cei din voi care vă temeți de Dumnezeu, cuvântul acestei mântuiri a fost trimis la voi.
2c0d1b00b6	Căci cei care locuiesc în Ierusalim și conducătorii lor, pentru că nu l-au cunoscut, nici glasurile profeților care se citesc în fiecare Sabat, le-au împlinit condamnându-l.
2c0d1c0056	Deși nu au găsit nici un motiv de moarte, i-au cerut totuși lui Pilat să-L omoare.
2c0d1d0069	După ce au împlinit tot ce era scris despre el, l-au dat jos de pe lemn și l-au pus într-un mormânt.
2c0d1e0024	Dar Dumnezeu l-a înviat din morți,
2c0d1f0086	și a fost văzut timp de multe zile de cei care au urcat cu el din Galileea la Ierusalim, care sunt martorii lui în fața poporului.
2c0d200043	Noi vă aducem vestea cea bună a promisiunii făcute părinților,
2c0d2100be	că Dumnezeu a împlinit-o pentru noi, copiii lor, prin faptul că l-a înviat pe Isus. După cum este scris și în al doilea psalm, “Tu ești Fiul meu. Astăzi am devenit tatăl tău”.
2c0d2200a8	“Despre faptul că l-a înviat din morți, ca să nu se mai întoarcă la stricăciune, așa a vorbit: 'Vă voi da binecuvântările sfinte și sigure ale lui David'.
2c0d230064	De aceea spune și într-un alt psalm: “Nu vei îngădui ca Sfântul Tău să vadă putrezirea”.
2c0d240088	Căci David, după ce a slujit în neamul său sfatul lui Dumnezeu, a adormit, a fost culcat cu părinții săi și a văzut putrezirea.
2c0d25003c	Dar cel pe care l-a înviat Dumnezeu nu a văzut putrezirea.
2c0d260054	Să știți, deci, fraților, că prin acest om vi se vestește iertarea păcatelor;
2c0d270080	și prin el oricine crede este îndreptățit de toate lucrurile de care nu ați putut fi îndreptățiți prin Legea lui Moise.
2c0d28004b	Feriți-vă, deci, ca să nu vină peste voi ceea ce s-a spus în profeți:
2c0d2900b4	“Iată, batjocoritorilor! Minunează-te și pieri, Căci Eu fac o lucrare în zilele voastre, o lucrare pe care nu o veți crede în nici un fel, dacă cineva v-o declară.””
2c0d2a0070	Iudeii au ieșit din sinagogă, și neamurile au cerut să li se vestească aceste cuvinte în Sabatul următor.
2c0d2b00c0	După ce s-a despărțit sinagoga, mulți dintre iudei și dintre prozeliții evlavioși au urmat pe Pavel și pe Barnaba, care, vorbindu-le, îi îndemnau să continue în harul lui Dumnezeu.
2c0d2c005f	În sâmbăta următoare, aproape toată cetatea s-a adunat să asculte cuvântul lui Dumnezeu.
2c0d2d0066	Dar iudeii, văzând mulțimea, s-au umplut de gelozie, au contrazis cele spuse de Pavel și au hulit.
2c0d2e0118	Pavel și Barnaba au luat cuvântul cu îndrăzneală și au zis: “Trebuia să vă fie vestit mai întâi cuvântul lui Dumnezeu. Întrucât, într-adevăr, îl respingeți de la voi înșivă și vă judecați nevrednici de viața veșnică, iată că ne întoarcem la neamuri.
2c0d2f008f	Căci așa ne-a poruncit Domnul, zicând:, “Te-am pus ca lumină pentru neamuri, ca să aduci mântuirea până la marginile pământului.”
2c0d300090	Neamurile, auzind acestea, s-au bucurat și au slăvit cuvântul lui Dumnezeu. Toți cei care erau rânduiți pentru viața veșnică au crezut.
2c0d310037	Cuvântul Domnului s-a răspândit în toată regiunea.
2c0d3200c7	Dar iudeii au stârnit pe femeile evlavioase și de seamă și pe căpeteniile cetății și au stârnit o persecuție împotriva lui Pavel și a lui Barnaba și i-au aruncat afară din hotarele lor.
2c0d330053	Dar ei și-au scuturat praful de pe picioare împotriva lor și au venit la Iconia.
2c0d340036	Ucenicii au fost plini de bucurie și de Duhul Sfânt.
2c0e010084	În Iconiu, au intrat împreună în sinagoga iudeilor și au vorbit astfel încât o mare mulțime de iudei și de greci au crezut.
2c0e020063	Dar iudeii necredincioși au stârnit și au învrăjbit sufletele neamurilor împotriva fraților.
2c0e0300be	De aceea au rămas acolo multă vreme, vorbind cu îndrăzneală în Domnul, care dădea mărturie despre cuvântul harului său, îngăduind să se facă semne și minuni prin mâinile lor.
2c0e04006d	Dar mulțimea din cetate era împărțită. O parte era de partea iudeilor și o parte de partea apostolilor.
2c0e050090	Când o parte dintre neamuri și iudei, împreună cu conducătorii lor, au încercat cu violență să-i maltrateze și să-i ucidă cu pietre,
2c0e060078	ei au luat cunoștință de aceasta și au fugit în orașele Licaonia, Listra, Derbe și în regiunea înconjurătoare.
2c0e070027	Acolo au propovăduit Vestea cea Bună.
2c0e08006b	La Listra ședea un om neputincios la picioare, olog din pântecele mamei sale, care nu umblase niciodată.
2c0e09006c	El asculta vorbind pe Pavel, care, fixând ochii asupra lui și văzând că are credința de a fi vindecat,
2c0e0a0057	a zis cu glas tare: “Ridică-te în picioare!” El a sărit în picioare și a mers.
2c0e0b008e	Când mulțimea a văzut ce făcuse Pavel, a ridicat glasul și a zis în limba Licaoniei: “Zeii s-au coborât la noi în chip de oameni!”
2c0e0c0072	Ei îl numeau pe Barnaba “Jupiter”, iar pe Pavel “Mercur”, pentru că el era cel care vorbea cel mai mult.
2c0e0d00a9	Preotul lui Jupiter, al cărui templu se afla în fața cetății lor, a adus boi și ghirlande la porți și ar fi vrut să facă un sacrificiu împreună cu mulțimea.
2c0e0e005f	Apostolii Barnaba și Pavel, auzind, și-au rupt hainele și au sărit în mulțime, strigând:
2c0e0f0111	“Bărbaților, pentru ce faceți aceste lucruri? Și noi suntem oameni de aceeași natură ca și voi și vă aducem o veste bună, ca să vă întoarceți de la aceste lucruri deșarte la Dumnezeul cel viu, care a făcut cerul, pământul, marea și tot ce este în ele;
2c0e100051	care, în generațiile trecute, a lăsat toate neamurile să umble pe căile lor.
2c0e1100a6	Și totuși nu s-a lăsat fără mărturie, căci a făcut binele și v-a dat ploi din cer și anotimpuri roditoare, umplându-ne inimile de hrană și de bucurie.”
2c0e12005f	Și chiar dacă spuneau aceste lucruri, cu greu au împiedicat mulțimile să le aducă jertfe.
2c0e1300b9	Dar au venit acolo niște iudei din Antiohia și din Iconiu și, după ce au convins mulțimile, l-au ucis cu pietre pe Pavel și l-au târât afară din cetate, crezând că este mort.
2c0e14007b	Dar, pe când stăteau ucenicii în jurul Lui, S-a sculat și a intrat în cetate. A doua zi, a ieșit cu Barnaba la Derbe.
2c0e15008c	După ce au propovăduit vestea cea bună în cetatea aceea și au făcut mulți ucenici, s-au întors la Listra, la Iconiu și la Antiohia,
2c0e1600b0	și au întărit sufletele ucenicilor, îndemnându-i să rămână în credință și să le spună că prin multe necazuri trebuie să intrăm în Împărăția lui Dumnezeu.
2c0e170083	După ce au numit pentru ei prezbiteri în fiecare adunare și s-au rugat cu post, i-au încredințat Domnului în care crezuseră.
2c0e180031	Au trecut prin Pisidia și au ajuns în Pamfilia.
2c0e190042	După ce au rostit cuvântul în Perga, s-au coborât în Attalia.
2c0e1a0084	De acolo au navigat spre Antiohia, de unde fuseseră încredințați harului lui Dumnezeu pentru lucrarea pe care o îndepliniseră.
2c0e1b00a6	După ce au ajuns și au adunat adunarea, au relatat toate lucrurile pe care Dumnezeu le făcuse cu ei și faptul că deschisese o ușă a credinței pentru națiuni.
2c0e1c0040	Au rămas acolo cu discipolii pentru o lungă perioadă de timp.
2c0f010095	Niște oameni coborâți din Iudeea au învățat pe frați “Dacă nu vă tăiați împrejur după obiceiul lui Moise, nu puteți fi mântuiți.”
2c0f0200f4	De aceea, după ce Pavel și Barnaba au avut cu ei nu puține neînțelegeri și discuții, au însărcinat pe Pavel, pe Barnaba și pe alții dintre ei să se suie la Ierusalim la apostoli și la bătrâni în legătură cu această chestiune.
2c0f03009b	Ei, fiind trimiși pe drum de adunare, au trecut prin Fenicia și Samaria, vestind convertirea neamurilor. Ei au provocat o mare bucurie tuturor fraților.
2c0f040087	După ce au ajuns la Ierusalim, au fost primiți de Adunare, de apostoli și de bătrâni și au relatat tot ce făcuse Dumnezeu cu ei.
2c0f05009b	Dar unii din secta fariseilor credincioși s-au sculat și au zis: “Trebuie să-i tăiem împrejur și să le poruncim să păzească Legea lui Moise.”
2c0f060045	Și apostolii și bătrânii s-au adunat ca să vadă despre aceasta.
2c0f0700ed	După ce s-a discutat mult, Petru s-a ridicat și le-a zis: “Fraților, știți că, cu mult timp în urmă, Dumnezeu a făcut o alegere între voi, pentru ca, prin gura mea, neamurile să audă cuvântul Bunei Vestiri și să creadă.
2c0f080070	Dumnezeu, care cunoaște inima, a mărturisit despre ei, dându-le Duhul Sfânt, așa cum ne-a făcut și nouă.
2c0f09005a	El nu a făcut nicio deosebire între noi și ei, curățându-le inimile prin credință.
2c0f0a00a4	Așadar, acum, de ce îl ispitiți pe Dumnezeu, ca să puneți pe gâtul discipolilor un jug pe care nici părinții noștri și nici noi nu am putut să-l purtăm?
2c0f0b0051	Noi, însă, credem că suntem mântuiți prin harul Domnului Isus, ca și ei.”
2c0f0c009a	Toată mulțimea tăcea și asculta pe Barnaba și pe Pavel, care vorbeau despre semnele și minunile pe care le făcuse Dumnezeu printre neamuri prin ei.
2c0f0d0043	După ce au tăcut, Iacov a răspuns: “Fraților, ascultați-mă.
2c0f0e0070	Simeon a relatat cum Dumnezeu a vizitat mai întâi națiunile pentru a lua din ele un popor pentru numele său.
2c0f0f004a	Acest lucru este în acord cu cuvintele profeților. După cum este scris,
2c0f100087	“După acestea mă voi întoarce. Voi zidi din nou cortul lui David, care a căzut. Voi construi din nou ruinele sale. Îl voi ridica
2c0f110090	pentru ca ceilalți oameni să caute pe Domnul: toate neamurile care sunt chemate după numele Meu, zice Domnul, care face toate aceste lucruri.
2c0f120044	“Toate lucrările lui Dumnezeu sunt cunoscute de El din veșnicie.
2c0f130069	De aceea, judecata mea este să nu-i tulburăm pe cei din rândul neamurilor care se întorc la Dumnezeu,
2c0f140085	ci să le scriem să se abțină de la spurcarea idolilor, de la imoralitatea sexuală, de la ceea ce este sugrumat și de la sânge.
2c0f15008c	Căci Moise, din generații de demult, are în fiecare cetate pe cei care îl propovăduiesc, fiind citit în sinagogi în fiecare Sabat.”
2c0f1600f2	Atunci apostolii și bătrânii, împreună cu toată adunarea, au găsit de cuviință să aleagă bărbați din ceata lor și să-i trimită la Antiohia cu Pavel și Barnaba: Iuda, numit Barsaba, și Sila, bărbați de seamă între frați.
2c0f1700a2	Ei au scris aceste lucruri de mâna lor: “Apostolii, bătrânii și frații, către frații care sunt dintre neamuri în Antiohia, Siria și Cilicia: salutări.
2c0f1800de	Pentru că am auzit că unii care au plecat de la noi v-au tulburat cu vorbe, neliniștindu-vă sufletele, spunând: “Trebuie să vă tăiați împrejur și să țineți Legea”, cărora noi nu le-am dat nicio poruncă;
2c0f190097	ni s-a părut bine, după ce am ajuns la un acord, să alegem niște oameni și să vi-i trimitem împreună cu preaiubiții noștri Barnaba și Pavel,
