2800000005	Matej
2d06090073	Džanas kaj o Hristos nakon so uštilo andar e mule, či majbut merela. E smrto majbut naj nisošći moć pe leste.
2d060a008b	O smrto saveja o Hristo mulo, mulo te phađel e sila e bezehešći jekhvar thaj pale sa e vrjama, a o trajo saveja trajil, trajil palo Del.
2d060b005e	Gajda vi tumen smatrin korkoro tumen mulen palo bezeh, a džude e Devlešće ando Hristo Isus.
2d060c0075	Pale godova o bezeh majbut či tromal te vladil tumare smrtno telosa, pa te pokorin tumen tumare bezehale željenđe.
2d060d00fe	Na den tumare telošće delurja palo oružje saveja ćerena bezeh thaj bilačhipe. Umesto godova, predain korkoro tumen e Devlešće sago okola save muline thaj palem džudile andar e mule thaj tumare delurja e telošće den e Devlešće pale pravednost.
2d060e0066	Kaj, o bezeh majbut či vladila tumenca kaj majbut či trajin talo Zakon, nego tale Devlešći milost.
2d060f005f	Dali godova značil kaj trubul te grešis zato kaj najsam talo Zakono, nego tale milost? Nisar!
2d06100110	Ili, zar či džanen kaj sen sluge okolešće kašće pokorin tumen, okolešće kašće sago sluge predain tumen te aven lešće pokorne – bilo te si bezehešće, savo inđarel ando smrto, ili šaj aven roburja ande poslušnost e Devlešće, so inđarel ande pravednost.
2d06110084	Ali najs e Devlešće kaj vi ako senas majsigo sluge e bezehešće, ipak katar o ilo čhutine kan ko sikavipe savo dija pe tumenđe.
2d06120047	Oslobodime sen katar o bezah thaj postanisardine sluge pale pravednost.
2d06130146	Sago obično manuš phenav tumenđe, pale slabosti tumare telošće. Kaj sago kaj varekana dine tumare delurja e telošće te robuin e duhovno melalipešće thaj e bezakonešće, so inđarel ande još majbaro bezakonje, gajda akana predain tumare delurja e telošće te služin ande pravednost, savi inđarel ando posvećenje.
2d06140045	Kaj dok senas sluge e bezehešće, senas slobodne katar e pravednost.
2d0615007c	Thaj save plodurja kasave trajošće sas tumen? Ćerenas okova pale soste akana ladžan, a posledica pale godova si o smrto.
2d061600c0	A akana, kana sen oslobodime katar o bezah thaj kana postanisardine e Devlešće sluge, o plodo savo anen inđarel karingal o posvećenje, a po krajo o rezultato pale godova si o večno trajo.
2d06170067	Kaj e poćin palo bezeh si o smrto, a o daro e Devlesko si o večno trajo ande amaro Gospod Hrist Isus.
2d0701007f	Ili či džanen, phralalen – phenav okolenđe save pindžaren o Zakon – kaj e Zakone si vlast po manuš samo dok si džudo.
2d070200a9	Gajda si vi e udajime romnji phangli e Zakoneja pale piro rom dok si vo džudo. Ali, te mulo lako rom, naj majbut podložno e Zakonešće savo phangla lat pale lako rom.
2d070300b6	Gajda, te e romnji lija aver romes dok si lako rom još džudo, avela akhardi preljubnica. Ali, te lako rom mulo, slobodno si katar o Zakono thaj naj preljubnica te lijas aver romes.
2d070400be	Gajda vi tumen phralalen, muline e Zakonešće, godoleja kaj o Hristo dija piro trajo pale amende te pripadin averešće, Okolešće savo uštilo andar e mule, te anas plodurja e Devlešće.
2d070500b3	Majsigo, dok trajisarasas e purane trajosa, amenca vladinas amare bezehale želje ande amare delurja e telošće save avenas prekal o Zakono. Von ande amende anenas duhovno smrto.
2d070600d9	Ali, akana sam slobodne katar godova Zakono pošto mulam okolešće so inćarelas amen ando robstvo. Akana služis e Devlešće po nevo način e Duhosa, a na po purano način savo si e ramome pravilurja e Zakonešće.
2d070700bd	So te phenas? Dali si o Zakono bezeh? Nisar! Ipak, me či džangle mas so si bezeh te či avilosas o Zakono. Kaj či džangle mas so si požuda te o Zakono či phendas: “Na poželisar.”
2d0708007a	A o bezeh lija prilika thaj kroz godoja zapovest ande mande andas svako vrsno požuda. Kaj bi e zakonesko o bezeh si mulo.
2d07090049	Varekana trajivas bi o Zakono, a kana avili e zapovest, o bezeh džudilo,
2d070a005a	a me mulem. Gajda e zapovest savi trubuja te vodil man ando trajo, anda man dži ko smrto.
2d070b0048	Kaj o bezeh lija prilika prekal e zapovest, hohada man thaj mudarda man.
2d070c0041	O Zakono si sveto thaj e zapovest si sveto, pravedno thaj lačho.
2d070d00f2	Značil li, askal, godova kaj o lačhipe andas manđe smrto? Nisar! O bezeh iskoristisardas godova so si lačho te pe mande crdel e smrtno osuda. O bezeh si dakle majbaro bilačhipe: koristil e Devlešće laćhe zapovesti ande bilačhe svrhe.
2d070e0065	Džanas, naime, kaj o Zakon si duhovno, a me sem telesno thaj sago kasavo ando robstvo e bezehešće.
2d070f0052	Či haćarav so ćerav, kaj či ćerav okova so kamav, nego ćerav okova so mrzav.
2d07100045	Pa, ako ćerav okova so či kamav, složiv man kaj o Zakon si lačho.
2d07110043	A godova či ćerav majbut me, nego o bezeh savo trajil ande mande.
2d07120096	Džanav kaj ande mande, godova si ande mungro telo, či trajil o lačhipe. Si man želja te ćerav lačhipe, ali naj sem ando stanje godova te ćerav.
2d07130043	Kaj či ćerav lačhipe savo kamav, nego bilačhipe savo či kamav.
2d07140063	Ali ako ćerav okova so či kamav, askal godova či ćerav me, nego o bezeh savo trajil ande mande.
2d0715005a	Gajda haćarav akava zakon: kana kamav te ćerav lačhipe, nametnilpe manđe o bilačhipe.
2d0716003e	Ande mungro biće andral oduševime sem e Devlešće Zakoneja,
2d071700c3	ali ande mungre delurja e telošće dikhav jek aver zakon, savo vodil o rato protiv o zakon mungre gođako thaj zarobil man e zakoneja te avav talo bezeh, savo si ande mungre delurja e telošće.
2d07180042	Jadno sem me manuš! Ko man šaj izbavila katar akava smrtno telo?
2d071900c0	Najs e Devlešće kaj izbavil man prekal o Isuso Hristo amaro Gospod! Gajda, dakle, me mungre gođasa služiv e Devlešće Zakonešće, a mungre telosa e zakonešće savo čhol man talo bezeh.
2d08010040	Zato akana naj majbut osuda pale okola save si ando Hristo Isus,
2d08020077	kaj o zakon e Duhosko savo anel trajo ando Hristo Isus, oslobodisarda man katar o zakon e bezehesko thaj katar o smrto.
2d0803014a	Kaj o Zakon našti pomognisardas amenđe zbog e slabost amare telošći. Ali, o Del ćerda okova so o Zakon našti ćerda: pire Čhaves dija telo isto sago kaj si vi amaro, saveja ćeras bezeh thaj bičhalda les pe Phuv te pire smrtosa poćinel o bezeh. Gajda o Del upotrebisardas e manušesko telo te ande leste uništil o bezeh,
2d08040069	te okova pravedno so rodel o Zakono pherdol ande amende save majbut či trajisaras po telo, nego po Duho.
2d0805007a	Kaj, okola save trajin palo telo, gndin pe okova so si telesno, a okola save trajin po Duho, gndin pe okova so si duhovno.
2d08060087	Ako o telo upravil tumare gođasa, inđarel tumen ando smrto. Ali ako tumare gođasa upravil o Sveto Duho, avela tumen trajo thaj miro.
2d08070096	Kaj kana e gindimata upravil e telosa, o manuš protivil pe e Devlešće, kaj či pokoril pe e Devlešće Zakonešće, a ni našti pokoril pe lešće.
2d08080044	Okola savenca još vladil lengo telo, našti udovoljin e Devlešće.
2d080900a4	Ali tumenca majbut či vladil o telo, nego o Duho, ako čače e Devlesko Duho trajil ande tumende. Okova ande savo naj e Hristosko Duho, či pripadil e Hristošće.
2d080a0083	A ako si o Hristo ande tumende, askal si tumaro telo mulo zbog o bezeh, ali si tumaro duho džudo zato kaj sen opravdime anglo Del.
2d080b00c0	Thaj vi ako ande tumende trajil e Devlesko Duho, savo vazda e Isuse andar e mule, o Del savo e Hristo vazda andar e mule, džudarela vi tumare smrtne telurja pire Duhosa, savo si ande tumende.
2d080c004d	Zato, phralalen, naj sam udžile te ćeras okova pe soste tradel amen o telo.
2d080d0068	Kaj ako trajin gajda te čhon kan ko telo, propadnina, ali ako e Duhosa usmrtin e telesne dela, trajina.
2d080e0040	Kaj, okola saven vodil e Devlesko Duho, e Devlešće si čhavra.
2d080f009f	O Duho saves primisardine či inđarda tumen ando robstvo te moraš palem te daran, nego ćerda tumen te aven e Devlešće čhavra save vapin “Abba, Dade!”
2d08100043	O Duho zajedno amare duhosa svedočil kaj sam e Devlešće čhavra.
2d081100b8	Pa ako sam e Devlešće čhavra askal sam vi e Devlešće naslednikurja zajedno e Hristosa, ako čače e Hristosa trpisaras sago kaj vo trpisarda, askal zajedno lesa primisarasa slava.
2d0812006c	Smatriv kaj amare patnje save si amen akana naj khanči naspram e slava savi trubul te objavilape pe amende.
2d08130054	Kaj, sa o stvorenje željno ažućarel te objavilpe e slava e Devlešće čhavenđi.
2d08140068	A sa so si stvorime postanisardas bezvredno, ali na amare voljava, nego e Devlešće voljava, ande nada.
2d08150087	kaj ande slavno sloboda e Devlešće čhavrenđi thaj sa o stvorenje avela oslobodime katar o robstvo savo inđarel ande raspadljivost.
2d08160067	Džanas, kaj sa so si stvorime dži akana jecil thaj mučilpe ande dukha sago kana e manušnji bijanel.
2d081700af	Ali na samo vo nego vi amen saven već si o Duho sago prvo deo katar e Devlešće darurja, isto jecis thaj ažućaras te o Del usvojil men, odnosno te oslobodil amare telurja.
2d0818006c	Kaj, ande godoja nada sam spasime. A e nada savi dićhel pe naj nada, kaj ko nadil pe okolešće so dićhel?
2d0819004d	Ali ako nadi men okolešće so či dikhas, askal godova strpljivo ažućaras.
2d081a00c1	Isto gajda o Sveto Duho pomožil amenđe ande amare slabosti. Amen či džanas sar trubul te moli men, ali o korkoro Sveto Duho molil pe pale amende e uzdisajenca save alavenca našti phenenpe.
2d081b0089	A o Del savo džanel e manušenđe ile, džanel vi e namera e Duhošći, kaj o Duho pe Devlešći volja molil pe pale Devlešće manuša.
2d081c0070	Džanas kaj o Del ande sa ćerel palo lačhipe okolengo save volin les, okolenđe saven vo akharda pire planova.
2d081d0092	O Del savo pindžarda len anglal thaj majanglal odabirisarda len te aven sago lesko Čhavo, te lesko Čhavo avel prvo bijando maškar e but phral.
2d081e00b7	A okolen saven majanglal odabirisarda, godolen vi akharda, a saven akharda godolen vi ćerda te aven pravedne angle leste, a saven ćerda te aven pravedne godolen vi dijas piri slava.
2d081f0053	So askal šaj te phenas pe godova? Ako si o Del pale amende, ko šaj protiv amende?
2d0820008a	O Del, savo či poštedisardas ni pire rođeno Čhaves, nego predaisarda les te merel pale amende savorende, zar či lesa dela vi sa aver?
2d08210060	Ko šaj optužil okolen saven o Del izabirisarda? Khonik! Kaj o Del si godova savo opravdil len.
2d082200b7	Ko osudila len? Khonik! Kaj o Hristo Isus mulo, ali još majvažno si godova kaj uštilo andar e mule thaj kaj akana bešel pe Devlešći počasno desno rig thaj molil pe pale amende.
2d0823007a	Ko rastavil men katar e Hristošći ljubav? O pharipe, e nevolje, o progonstvo, e bok, o čoripe, o opasnost ili o meripe?
2d08240073	Sago kaj ramol ande Svete lila: “Zbog tute mudaren men đes palo đes, smatrin men sago e bakhren pale čhuri.”
2d0825004f	Ali, ande sa godova amen nadmoćno pobedisaras kroz Okova savo zavolisarda men.
2d0826007c	Čvrsto paćav kaj ni o smrto ni o trajo, ni e anđelurja ni e demonurja, ni okova so si akana ni okova so avela, ni e sile,
2d0827008d	ni visine, ni e dubine, ni bilo so aver so si stvorime, našti odvojil amen katar e Devlešći ljubav savi si ando Hristo Isus, amaro Gospod.
2d0901005d	Čačipe phenav ando Hristo, či hohavav – svedoko si manđe mungri savest ando Sveto Duho:
2d09020040	mungri žalost si bari thaj si man duk ando ilo savi či ačhel.
2d09030085	Kaj kamlemas te avav prokleto thaj odvojime katar o Hristo pale mungre phral thaj mungro them, kana godova šaj pomognisardas lenđe.
2d090400a0	Von si Izraelcurja: O Del usvoisarda len te aven lešće čhave thaj objavisarda lenđe piri slava, e savezurja, o Zakon, služba e Devlešći thaj e obećanja.
2d0905009f	Lenđe pradada sas bare Devlešće manuša, thaj lendar avel o Hristo sago Židovo po telesno poreklo, savo si Del pe savorende. Lešće slava pale uvek. Amin.
2d09060085	Ali, godova či značil kaj o Del či inćarda piro obećanje. Kaj naj savora save si potomkurja e Izraelcošće, čače Izraelcurja.
2d090700a1	Thaj naj savora e Avraamešće čače čhavra samo zato kaj si lešće potomkurja. O Del phendas e Avraamešće: “Ćiro potomstvo đinavela pe e Isaakostar.”
2d090800c0	Godova značil kaj naj sa e Avraamešće potomkurja save si bijande e telostar e Devlešće čhavra, nego sago lesko potomstvo đinaven pe samo e čhavra save o Del obećisarda e Avraamešće.
2d0909007b	A akala si e alava savenca si dino o obećanje: “Boldava man tute ande akaja vrjama po brš, thaj e Sara avela čhavo.”
2d090a0068	A na samo godova: vi e Reveka ačhili khamni amare pradadestar e Isaakostar thaj inđarelas blizancurja.
2d090b00e3	Ali majsigo nego so e čhave bijandile thaj ćerdine vareso lačhe ili bilačhe, voj primisardas poruka katar o Del. Godoja poruka si dokaz kaj o Del losarel prema piro vlastito plano, a na prema amare lačhe ili bilačhe dela.
2d090c006f	Nego zavisil katar okova savo akharel. O Del phendas laće: “O purano čhavo služila e terne čhavešće.”
2d090d0057	Sago kaj si ramome ando Sveto lil: “E Jakove zavolisardem, a e Isave zamrzisardem.”
2d090e0026	So te phenas? Kaj o Del si nepravedno?
2d090f0092	Nisar! Kaj, o Del phendas e Mojsiješće: “Smiluiva man kašće me kamav te smiluiv man thaj sažaliva man pe kaste me kamav te sažaliv man.”
2d0910006d	Gajda, dakle, či zavisil katar okova savo kamel, niti katar okova savo trudilpe, nego katar o milostivo Del.
2d0911009c	Kaj, ando Sveto lil o Del phenel e Faraonešće: “Andar godova vazdem tut te pe tute sikavav mungri sila thaj te mungro alav džanel pes pe sasti phuv.”
2d0912004e	Prema godova, o Del smiluilpe kašće kamel, thaj ćerel tvrdoglavo kas kamel.
2d09130064	Akana tu phučeja man: “Sostar askal vi majdur došarel men? Ko te odupril pe lešće voljaće?”
2d0914008b	Ali, ko san tu, manušeja, te trades tut e Devlesa? Zar okova so si stvorime phenela pire stvoritelješće: “Sostar gajda ćerdan man?”
2d0915007d	Pa naj li e manuše savo ćerel bući e glinava vlast te katar e isto smesa ćerel jek čaro pale čast, a jek palo ladžavo?
2d091600b2	A so ako o Del kamla te sikavel piri bari holji thaj te objavil piri sila? Ande bari strpljivost podnosilas okolen pe save sas holjariko thaj save sas pripremime palo uništenje,
2d0917006f	te sikavel o barvalipe pire slavako pe okola save primin o milosrđe, saven majanglal pripremisarda pale slava.
2d09180066	Amen sam godola saven akharda na samo maškar e Židovurja, nego vi maškar okola save naj Židovurja?
2d09190096	Sago kaj o Del phenel ando Sveto lil ando Osije: “Okolen save naj mungro them akharava mungre themesa thaj voliva okolen save majsigo či volivas”
2d091a007c	thaj: “Po okova than kaj sas lenđe mothodo: ‘Naj sen mungro them’, avena akharde ‘čhave e džude Devlešće.’”
2d091b007d	A o proroko Isaija phenel palo Izrael: “Vi ako si o Izraelsko them brojno sago morsko pesko, ipak o cikno brojo spasila pe.
2d091c003e	Kaj o Gospod uskoro thaj potpuno pherela piro alav pe phuv.”
2d091d009e	Isto sago kaj o Isaija prorokuisardas: “Te o Gospod pe vojske či mukla amenđe potomstvo, avilamas uništime sago e Sodoma thaj ličisardamas pe Gomora.”
2d091e0090	So te phenas? Kaj okola save naj Židovurja thaj save či rodenas pravednost, steknisardine pravednost – pravednost savi avel katar o paćipe.
2d091f0057	A o Izrael, savo manđelas pravednost katar o Zakono, či dostiginsardas godova Zakono.
2d09200089	Sostar? Zbog godova kaj či trudilaspe te dostignil les e paćimava, nego kroz e dela. Gajda peline po bar pe savo e manuša spotakninpe.
2d092100ac	Sago kaj si ramome ando Sveto lil: “Dićhen, po Sion čhav bar pe save e manuša spotakninpe, stena zbog savi perena, ali okova savo paćal ande leste, či ladžavola.”
2d0a01006a	Phrala len, e želja mungre ilešći thaj mungri molitva e Devlešće pale Izraelcurja si te aven spasime.
2d0a02005b	Me šaj te svedočiv pale lende kaj si len revnost palo Del, ali najlen ispravno haćaripe.
2d0a03009b	Ali sar či pindžarenas e pravednost savi avel katar o Del, kamline te steknin piri pravednost thaj či pokorisajle ande pravednost savi avel katar o Del.
2d0a040053	Kaj, o Hristo pherdas thaj završisarda o Zakon, te avel opravdime svako ko paćal.
2d0a05008e	Kaj, pale pravednost savi avel katar o Zakon, o Mojsije ramol: “Okova savo inćarel e zapovedi e Zakonešće, avela les trajo ande lende.”
2d0a0600aa	A pale pravednost savi avel katar o paćipe phenel akava: “Na phen ande ćiro ilo: ‘Ko lela pes po nebo?’” (godova si, te fuljarel e Hristo katar o nebo pe phuv).
2d0a07005f	Ili: “‘Ko fuljela ando than e mulengo?’” (godova si, te inkalel e Hristo andar e mule).
2d0a080085	Nego so phenel? “O alav si tuće paše, ande ćiro muj thaj ande ćiro ilo” – godova si, o alav paćimasko savo propovedisaras.
