2800000007	Matthew
2c161c006f	And the tribune replied, I obtained this freedom with a large sum of money. And Paul said, But I was free-born.
2c161d00b3	Immediately therefore those who were going to put him to the question quitted him: and the tribune also was afraid, when he knew that he was a Roman, and because he had bound him.
2c161e00e3	And on the morrow, desiring to know for certain what he was accused of by the Jews, he loosed him from his bonds, and ordered the chief priests and all their council to attend; and he brought down Paul, and set him before them:
2c1701007f	and Paul looking earnestly at the sanhedrim, said, "Brethren, I have lived in all good conscience before God even to this day:"
2c17020059	but the high priest Ananias ordered those that stood next him, to smite him on the mouth.
2c170300a4	Then said Paul to him, "God will smite thee, thou whited wall: dost thou sit to judge me according to the law, and contrary to the law commandest me to be smitten?"
2c1704003d	But they that stood by said, Revilest thou God's high-priest?
2c1705008f	And Paul said, I was not aware, brethren, that it was the high-priest: for it is written, Thou shalt not speak evil of the ruler of thy people.
2c170600dc	But Paul, knowing that the one part were sadducees, and the other pharisees, cried out in the sanhedrim, "Brethren, I am a pharisee, the son of a pharisee: for the hope of a resurrection of the dead I am now prosecuted."
2c17070073	Upon his saying this, there rose a contention between the pharisees and the sadducees; and the people were divided.
2c1708006f	For the sadducees say that there is no resurrection, nor angel, nor spirit; but the pharisees acknowledge both.
2c170900de	So there was a great clamor: and the scribes that were of the party of the pharisees rose up and contended, saying, We find no evil in this man; but if a spirit or an angel hath spoken to him, let us not fight against God.
2c170a00de	But as there arose much contention, the tribune fearing least Paul should be torn in pieces by them, ordered a party of soldiers to go down, and take him by force out of the midst of them, and to bring him into the castle.
2c170b00b2	And the following night, the Lord standing by him said, Paul, be of good courage; for as thou hast testified concerning me at Jerusalem, so must thou also bear testimony at Rome.
2c170c00aa	And when it was day, some of the Jews, having formed a conspiracy, bound themselves with a curse, saying, that they would neither eat nor drink till they had killed Paul.
2c170d0036	And they were more than forty that had made this oath:
2c170e0084	who came to the chief priests and the elders, and said, "We have bound ourselves by a curse to eat nothing till we have killed Paul.
2c170f00f8	Now therefore do ye with the rest of the sanhedrim signify to the tribune, that he would bring him down to you to-morrow, as if you would examine more accurately some things concerning him: and we are ready to dispatch him before he come near you."
2c17100060	But Paul's sister's son, hearing of the ambush, came and entered into the castle, and told Paul.
2c17110084	Then Paul called one of the centurions to him, and said, Introduce this young man to the tribune; for he hath something to tell him.
2c171200b6	So he took him and brought him to the tribune, and said, Paul the prisoner called me to him, and desired me to introduce this young man unto thee, as having something to say to thee.
2c1713007d	And the tribune took him by the hand, and retiring into a private apartment asked him, What is it which thou hast to tell me?
2c171400af	And he said, The Jews have agreed to desire thee, that thou wouldest bring down Paul to-morrow to the council, as if they would inquire something more strictly concerning him.
2c171500ef	But do not thou comply with them: for there lie in wait for him more than forty men of them, who have bound themselves with a curse neither to eat nor drink till they have killed him: and they are now ready, waiting for an order from thee.
2c17160071	Then the tribune dismissed the young man, charging him, Tell no one that thou hast discovered these things to me.
2c171700b6	And he called two of the centurions to him, and said, Get ready two hundred soldiers to go to Cesarea, and seventy horsemen, and two hundred spearmen, by the third hour of the night.
2c17180057	And provide beasts, that they may set Paul on and bring him safe to Felix the governor.
2c17190025	And he wrote a letter to this effect:
2c171a0046	Claudius Lysias to the most excellent governor Felix sendeth greeting.
2c171b009c	This man being seized by the Jews, and about to be killed by them, I came upon them with some soldiers and rescued him: for I understand that he is a Roman.
2c171c0061	But desiring to know the cause for which they accused him, I brought him down into their council:
2c171d0070	and I found he was accused about questions of their law, but had no charge against him deserving death or bonds.
2c171e00cc	But an ambush, which was going to be laid for the man by the Jews, being discovered to me, immediately I sent him to thee, telling his accusers also to say before thee what they had against him. Farewell.
2c171f0071	The soldiers therefore, according to the orders given them, took up Paul, and brought him by night to Antipatris.
2c17200052	And the next day they returned to the castle, leaving the horsemen to go with him;
2c1721006c	who, when they came into Cesarea, and delivered the epistle to the governor, presented Paul also before him.
2c1722007d	And when the governor had read the letter, and asked of what province he was; being informed that he was of Cilicia, he said,
