2800000007	Matthew
290f1a0045	Foatofoaton minne ra tipi ngaeni e iura pwe: “Ieei Kingaen Jews.”
290f1b0067	Repwan kurusuw noa riiurhai rhooa mwoarho oaron Jesus, erhai peig mwaaenen, nge erhai peig rhooapwuton.
290f1c0077	[Ieei wunuunun pwe epwe pwaenoan miniwe Pwapwior we e Santus e iura pwe, “Refeeori pwe iiy erhai aeremas aenneew.”]
290f1d00c1	Aeremas kkewe re faaeraeg noa me oaron Jesus re iurhiugi rhimweer nge re aepesa aenneewa Jesus, “Aa! Een miniwe wo iura pwe wopwe fereeitiw Temple we nge wa aiusefaaeniy tae noan enuuw raaen!
290f1e0036	Iwe teeotiw me wooan kurus na pwe wopwe aemenewoag!”
290f1f00ab	Epwan ina rhag wunuunun soamwoonin patere me sinsein anniug kkewe re aeni aegekkaei Jesus reen aar aepesa pwe, “A aemenewaar aaemweoi, nge ese mmwenen aemenewa oanongan!
290f2000bb	Oawsa pipiiy Kristus een, iwe Kingaen Israel, aan epwe teeotiw saengi kurusuna igina, ina nge sipwe niugiuniug ngaeni!” Nge pwan rhooa kkewe re tapweei reen kurus repwan aessaewa Jesus.
290f210056	Saengi nugunupaen oanowas nge oanongaen faniuw we a rorhappiung noa noan enuuw konook.
290f2200a3	Igiwe a enuuw konook nge Jesus a iyaekkepwas temoag tae pwe, “Eloi, Eloi, lama sabachthani?” faan nge, “Aaei Deus, aaei Deus, meeta wa nigitiaei noa reen?”
290f230070	Aaemweoi aeremas kkewe re iu oaron ra rongorong kkepas kkewe, ra iura pwe, “Oaw rongorong, a faingi Elijah!”
290f2400fe	Erhai me neeiir a fattapweto reen faaen eew faerewa, a rhirinong noan wine emwaenn, nge a iseni tae nee soapwon efoarh irae. A aeititae irae we ngaeni ewaen Jesus nge a iura pwe, “Weti sipwe pipiiy aere Elijah epwe itto ateeotiwei me wooan kurus na!”
290f250040	E apwas temoag noa rhag faaen eew, nge a nurh noa aan ngasangas.
290f260061	Mengaag we e tteoraeg noan Temple we mwo nge e taeringatiw faaen ruwowu, saengi wooan ittiw faan.
290f270089	Erhai soamwoonin sonotaw e iu mmwaen kurus we eweri wunuunun aaen Jesus maenoa, a iura pwe, “Ennetaen pwe mwaaen een nge Naiun Deus!”
290f280094	Aaemweoi rhooapwut reno igiwe, re oawruruto me itaaw. Neeiir rhooapwut kkewe nge Maria Magdalene, Maria we inaen James me Joseph iwe me pwan Salome.
290f290082	Re tapweei Jesus me noan Galilee reen aar tittipaengi. Towunepeer rhooapwut kkewe re tapweeito Jesus me Jerusalem repwan no igiwe.
290f2a0132	A faaeraeg ngaeni nee oatofaaef nge Joseph re Arimathea we a tooto. Iiy erhai e regin oawoai me noan Council we, iwe e wewweti itton minna Mweoiun Deus. A raaenin Aenimowu miniwe (eew raaen mmwaen raaenin Sabbath), noan maemaewaen nee tipaen Joseph a itto reen Pilate a itto tingoar miniwe oanongaen Jesus.
290f2c0092	Nge Pilate a riutae igiwe e rongorong pwe Jesus a fasiun maenoa. A tengaeg soamwoonin sonotaw we nge a aeiineow aere a ssiunaei aaen Jesus maenoa.
290f2d0085	Mwirin aan rongorong meeta we sonotaw we e iura reen mmwenen Jesus, Pilate a aengaeni Joseph pwe epwe noa pwigi mini oanongaen Jesus.
290f2e00f3	Joseph meoni erheo mengaag pwerh ffeo, a iseni tiw miniwe oanongan Jesus me wooan kurus we nge a tiugiumi ngaeni mengaag we, a oawnanong noan paeyi we ekken wow me neeiin faai. Iwe a oasoagopeniy to efai faai gin temoag reen aesemaen paeyi we.
290f2f006c	Maria Magdalene me Maria we inaen Joseph re pipiiy nge ra giuneei iya re paeiaeni miniwe oanongaen Jesus ee.
2910010092	Mwirin raaenin Sabbath, nge Maria Magdalene, Maria we inaen James iwe me Salome ra chuwaai neoningas, pwe repwe noa aepiti miniwe oanongaen Jesus.
291002004e	Weni mmwaei raaenin Sunday, oatowe aenet epwene teeotae, ra noa reen paeyi we.
29100300e0	Wooan aar faaeraeg noa, ra kkepas fengaen nee fineer, “Iyo epwe peniy ngaenigirh fai we mesaen paeyi we?” (Egin faeregit fai we.) Nge renoa fannoai paeyi we, ra giuneei pwe fai we a faer mwagiut saengi aesemaen paeyi we.
291005008a	Igiwe ra toonong noan paeyi we, ra weri erhai mwaaen anian emooat peig mwaaenen paeyi we, e memmengaag min pwerhepwerh, nge ra mesag reen.
29100600ab	A aengaeniir pwe, “Oawsoapw mesag. I giuneei pwe oaw giutta Jesus re Nazareth we re kurusuw noa. Esa nono igeei, a menaw sefaaen! Oaw pipiiy, igaan igiwe re oawnatiw ee.
29100700c2	Iwe oawnoa aengaeniir rhooan kkayeo kkewe naiun me pwan Peter: ‘Iiy ina epwene gommw noa Galilee me mmwaemi; iginaan minne oawpwene noa weri me ee, taeppen rhag meeta we e aengaenigaemi.’”
291008007d	Iwe ra toowow nge ra fattapw saengi paeyi we, noan aar mesag me riu. Nge rese aepesa ngaeni mwo nge erhai, pwe ra igin mesag.
29100900e8	(note: The most reliable and earliest manuscripts do not include Mark 16:9-20.) [Mwirin aaen Jesus menaw sefaaen nee oatosoron raaenin Sunday we, egommwaen pwae ngaeni Maria Magdalene, iwe e oatowowuw fiusiuman aniu aenneew me reen.
29100a0061	Niewe a noa iwe a noa aengaeniir rhooawe rhinaan. Rhooawe re sessaeng reen aenneewaen nee tipeer;
29100b005c	nge igiwe ra rongorong pwe Jesus a menaw sefaaen pwe iiy a weri, nge rese niugiuniug ngaeni.
29100c008a	Mwirin minneei nge Jesus a pwaenoan pwan eew taeppen wegitaeg ngaeniir riiurhai rhooan kkayeo kkewe igiwe re faaeraeg ngaeni aepinoamw we.
29100d004b	Ra sefaaen nge ra aengaeniir ikkiwe aaemweoi, nge iir rese niugiuniug reer.
29100e00c7	Oarosan noa nge Jesus a pwae ngaeniir rhooawe seig me erhai igiwe iir re mwongo. A songetiir, pwe esooar aar niugiuniug, ra pwan tipoarorh, pwe rese niugiur rhooawe ra weri pwe Jesus a menaw sefaaen.
29100f0079	Iwe a aengaeniir pwe, “Oawnoa wooan oanongaen faniuw oawpwe noa fenaiuw Kkepas Mwamwaai een ngaeniir oanongeer aeremas.
291010005d	Iyo e niugiuniug nge a paptismus nge epwe menaw, nge iyo ese niugiuniug nge epwe aegaeregaer.
2910110098	Rhooakka re niugiuniug repwe fang maemaeweer pwe repwe feeori manaman: repwe asiiur aniu aenneew faaen itaei; nge repwe kkepesaen noa eew me eew faniuw,
291012008c	ngaere repwe pweipwog sowufaeng aere iun pwoisiun, nge resoapw woas; nge repwe iseni tae paiiur wooar rhooa semwaai nge repwe cchipw tae.”
291013005c	Mwirin aaen Soamwoon Jesus kkepas ngaeniir, a ittae naaeng a ittae mooat peig mwaaenen Deus.
29101401d5	Rhooan kkayeo kkewe ra noa fenai wooan oanongaen pwiuneoi, nge Soamwoon e engaang neeiir nge e pwaeri noa aar fenai pwe ennet reen oanongaen manaman kkewe ra feeori.] [Rhooapwut kkewe ra noa reen Peter me rhooawe rhinan ra noa fioangei ngaeniir oanongaen meeta kkewe re rongorong. Mwirin minneei nge Jesus wooan oanongan a fang wow rhooan kkayeo kkewe naiun pwe repwe noa fenai fetaeneei saengi eotiw toori netow kkepas mwamwaai we kkepesaen menaw na esooar ssiaaenin.]
2a00000004	Luke
2a01010073	Aerhaengerhaeng Theophilus: Aeremas towunap re oarhorho pwe repwe foatogi kkepesaen meeta kka a wewwen me neeimaem.
2a0102008a	Iir ra foatogi meeta kka e itto ngaeniir me reer rhooakka ra fasiun weri minikkeei me nee rhaepetaen nge ra aepesa iiy kkepas mwamwaai we.
2a0103009c	Iwe een pwonno iga iya wori firhiy oanongaen minikkeei saengi pweoneotaen, iya niuwaennei pwe epwe mwamwaai pwe ipwe foatogi wunuunun aetettaeniin ngaeniug.
2a0104006d	Iya feeori minneei pwe een wopwe giuneei gacchiuw minna wenewenen oanongaen meeta kkewe ra kapwiung ngaeniug.
2a010500d7	Noan oatowe Erotes eno pwe kingaaen Judea, eno erhai patere itan Zechariah, iiy e tapweei tettaenin patereen Abijah. Itaen rhooapwut na rhooan ngaenneyan nge Elizabeth; nge iiy epwan itto saengi eew faminiin patere.
2a01060087	Iir me riiurhai nge e igin mwamwaai noan meneweer faaen mesaen Deus nge re tapweei gacchiuw oanongaen aaen Soamwoon anniug me akkiuneo.
2a01070058	Iir esooar naiiur pwe Elizabeth ese mmwenen nainai, nge igina mwo nge ra igin tugufaeyi.
2a01080080	Eraaen nge Zechariah a itinong feeori aan engaang noan Temple we, pwe a toori oaton ginigin we aan epwe engaang noan raaenin we.
2a0109008b	Noan peigin aaen engaang patere, nge iiy minne ra fini pwe epwe fifi oappwongesaen wooan antar. Iwe a toonong noan Temple we aaen Soamwoon,
2a010a005c	nge rhooa towunap kkewe reno niugiun pwe re maeipin reen oatowe iiy e fifi oappwongas kkewe.
2a010b0065	Angkenus we naiun Soamwoon a pwae ngaeni, nge e iu peig mwaaenen antar we igiwe oappwongas we eno ee.
2a010c0039	Oatowe Zechariah a weri mwaaen we, a riu nge a mesag tae.
2a010d00ab	Angkenus we a aengaeni pwe, “Wosoapw mesag, Zechariah! Deus a rongorong oamw maeipin, iwe Elizabeth we reemw epwene naini erhai aetemwaaen. Wopwe aeitae ngaeni pwe John.
2a010e0055	Epwene ifa mwo oamw wenepwu me pwapwa, iwe me aar aaemweoi wenepwu reen aan supwutiw.
2a010f0083	John epwene igin taegias me faaen mesaen Deus. Esoapw iun wine me aerhi. Saengi rhag aan wupwutiw epwene sseog reen Espritu Santus,
2a01100048	nge iiy epwene pwigiir towunepeer re Israel ngaeni Soamwoon we aar Deus.
2a01110118	Iiy epwe gommw me weni mmwaei Soamwoon, pwe e mamaaw pwe taeppen rhag profeta we Elijah. Epwe aesefaaeni fengaenniir saam me naai pwe repwe eew rhag; iiy epwe wegiti sefaaeniir rhooa serong feon ngaeni niunniuwaen mwamwaai; nge epwe oamoannaar tae aeremas weni mmwaei Soamwoon.”
2a0112009f	Zechariah a aengaeni angkenus we pwe, “Epwe ifa wusun nge iya giuneei pwe ennet minneei? Ngaang iya tugufaeyi, nge manna pwiuniuwaei nge a pwan tugufaeyi.”
2a01130094	“Ngaang Gabriel,” mwaeniaen angkenus we. “Ngaang iyiu weni mmwaen Deus, iwe iiy minne efang ngaang pwe ipwe pwigito kkepas mwamwaai een reemw.
2a011400fa	Nge een wose niugiuniug ngaeni mwaeniaei, nge minneei epwe noa pwaetae minna wenewenen noan oaton naan. Iwe nge iga wose niugiuniug, een wosoapw mmwenen kkepas no; wopwene anniug noa rhag toori aan itto iiy raaenin na iya fasiun ppwoneei ngaeniug.”
2a01150079	Noan oateei nge aeremas re wewweti Zechariah nge ra niunniuwaennei aere meeta a igin itinong pwongiy noan Temple we reen.
2a011600ab	Enoa toowow, nge esa mmwenen kkepas ngaeniir no, nge ra giuneei pwe eyor minne a itinong weri me noan Temple we. Igiwe esa mmwenen kkepas no, iwe a taenepom ngaeniir rhag.
2a01170054	Oatowe a moanno noa engaang we aan noan Temple we, Zechariah a sefaaen noa nee iimw.
2a01180050	Enoa eew oaton nge Elizabeth a pwoopwo nge a no rhag nee iimw noan nimowu meram.
2a01190076	“Ennaen igina minne Deus a tipaengiaei,” mwaeniaen niewe. “A arhiuwa saengiaei aessaewaei me neeiir rhooanap!”
2a011a0074	Noan oawonowuwaen meremaen Elizabeth Deus a fangetiw angkenus we Gabriel noan eew aepinoamwon Galilee itan Nazareth.
2a011b0094	Eyor eew aan kkepesaen oarong ngaeni erhai rhooapwut a kkefoat ngaeni mwaaen we itan Joseph, iwe itto saengi teeo we aan king David. Itan nge Maria.
2a011c0071	Angkenus we a itto reen niewe nge a iura pwe, “Oapoas epwe no reemw! Soamwoon eno reemw nge a aewenepwuwoag.”
2a011d0063	Maria a gin riutae reen miniwe mwaeniaen angkenus we, nge a niuwaennei meeta faan iiy kkepas kkewe.
2a011e0063	Angkenus we a aengaeni niewe pwe, “Wosoapw mesag, Maria; pwe Deus minne e igin mwamwaai ngaeniug.
2a011f0051	Wopwene pwoopwo nge wa nainitiw erhai aetemwaaen, nge wa aeitae ngaeni pwe Jesus.
2a01200094	Epwe igin taegias nge epwe ffai pwe iiy naiun Deus na oarosaen taegias. Soamwoon Deus epwene feeori pwe iiy king taeppen rhag David we aan rhaepeto,
2a01210062	nge epwe no pwe king reen teeo we aaen Jacob oanongaen oat; minna mweoiun ina esooar aigiugiun!”
2a01220065	Maria a aengaeni angkenus we pwe, “Ngaang erhai piirgo. Epwe ifa wusun rhag nge a mmwen minneei?”
2a012300b6	Angkenus we a iura pwe, “Espritu Santus epwene ittiw woamw, nge minna kkaeinen Deus ina oarosaen taegias a no woamw. Nge faaen minneei nge aetena esooar epwene ffai pwe Naiun Deus.
2a01240092	Wo maengiy rhag Elizabeth we re pwugusoamw? Iwe re iura pwe esoapw mmwenen nainai no, nge igina nge a wonowu mereman, inamwo iga a igin tugufaeyi.
2a01250036	Pwe esooar eew meeta ne Deus esoapw mmwenen feeori.”
2a012600a7	“Ngaang erhai naiun Soamwoon rhooan akkiuneo,” aaen Maria iura. “Nigiti pwe epwe wen ngaeniaei petenaen kkepas mwu wa iura.” Iwe angkenus we a siusaengi niewe.
2a01270073	Ese mmwaei mwo me weni mwirin nge Maria a oamoannatae epwe mwekkaei noa reen eew aepinoamw eno neeiin rhugun Judea.
2a01280043	A noa reen imwaen Zechariah pwe epwe noa koapwong ngaeni Elizabeth.
2a0129007f	Igiwe Elizabeth a rongorong aaen Maria koapwong nge aetewe naiun a mwagiut me noan upwan. Elizabeth a sseog reen Espritu Santus
2a012a0088	iwe a aekkepwas faeregit tae nge a iura pwe, “Een minne wa oarosaen wenepwu me neeiir rhooapwut, nge epwan wenepwu aetena wopwe naini!
2a012b006d	Meeta ppweoniun aaen min mwamwaai eei aan epwe itto wen ngaeniaei, iye nie inaen soamwoon a itto sengaeriaei?
2a012c005c	Pwe igiwe rhag i rongorong oamw koapwong, iwe nge aete noan upwaei a mwagiut reen aaen kker.
2a012d005b	Ifa mwo oamw kker pwe wa niugiuw pwe kkepas we aaen Soamwoon ngaeniug nge epwe nnet noa!”
2a012e0038	Maria a iura pwe, “Nee tipaei a aepingepinga Soamwoon;
2a012f0038	ngeoniuy apwapwa pwe aegin Deus iiy aaei Rhooan Aemenaw,
2a01300084	pwe iya maengiaei ngaang naiun rhooan akkiuneo man sessoan! Saengi igina oanongeer aeremas nge repwene faingiaei pwe ngaang wenepwu,
2a0131005c	pwe reen min mwamwaai kka Deus na oarosaen kkeman a feeori ngaeniaei. Minna itan ina essoar;
2a01320045	saengi eew me eew saaer e pwaeri aan ffayeo ngaeniir rhooan oassoara.
2a01330064	A aeiti noa paiun na e kkeman nge e oamwotoraar noa rhooana re namanam taegias noan aar niunniuwaen.
2a01340060	A oatoraar tiw king kka re mamaaw me wooan nenien mooatoor, nge e saeregiir tae ikka re sessoan.
2a0135006f	A oamwongoor rhooa pecchai ngaeni min mwamwaai, nge a aefengaar noa rhooa pisaegisaeg nge esooar oawton paiiur.
2a01360107	Iiy e ammwarhiuto rhag ppwon we aan ngaeniir rhooawe rhaepetorh, nge a itto pwe epwe fang tipaengieer rhooawe re Israel iwe naiun rhooan akkiuneo. Iiy e maengiy rhag pwe epwe pwaeri ffaayeo we aan ngaeni Abraham me oanongeer rhooan teowe aan iwe esooar iaenin!”
2a0138004f	Epwe enuuw meram aaen Maria no aegini reen Elizabeth nge a sefaaeniti pwugusan.
2a01390050	Enoa tooto oatowe Elizabeth epwene nainai, nge a timenewaegini erhai aetemwaaen.
2a013a008a	Rhooan weni oaron me rhooa kkewe repwugusan ra rongorong ifa mwo aaen soamwoon mwamwaai ngaeni, iwe iir ra maegin tapweei reen aan pwapwa.
2a013b0085	Igiwe aetewe a eew week aan no, ra itto repwe circumcise aegini, nge repwene aeitae ngaeni pwe Zechariah, aeiteitaen mwaaen we seman.
2a013c003f	Nge rhooapwut we inan a iura pwe, “Aapw! Epwe itaeni John.”
2a013d004a	Nge ra aengaeni niewe pwe, “Aetae esooar re pwugusoamw ne e ina itan!”
2a013e0054	Nge iir ra taenepom ngaeni mwaaen we seman, meeta e mwerhaen pwe aetewe epwe itaeni.
2a013f0067	Zechariah a tingoar eew pwapwior nge a foatogitiw pwe, “Itan nge John.” Ifa mwo aar riutae rhooawe!
2a01400055	Reen oatonaan rhag nge Zechariah a mmwenen kkepas, a rhaepetae aan aepingepinga Deus.
2a01410064	Rhooan no oaroor ra igin mesag, nge kkepesaen minikkeei a rheeoi noa wooan rhugun aepinoamwon Judea.
2a014200a1	Rhooan rongorong kkepas we ra gaen niunniuwaennei nge ra aeiyeg pwe, “Meeta aeteei epwene no pwe iiy?” Pwe igiwe epwae noa pwe maemaewaen Soamwoon eno wooan.
2a0143006e	Zechariah we semaen John a sseog noa reen Espritu Santus, nge a aepesa wow kkepesaen oarongorong we aaen Deus:
2a01440078	“Sipwe aepingepinga Soamwoon iwe aaen Israel Deus! A itto epwe fang tipaengiaen naiun aeremas nge aessaenetaegiir noa.
2a01450069	A fang ngaenigirh naiurh rhooan aemenaw e igin kkeman, rhooan teowe aaen David iwe naiun rhooan akkiuneo.
2a01460026	A ppwon ngaeniir profeta kkewe mweoiwe
2a01470079	pwe iiy epwe aemenewaegirh saengiir rhooan kkoapwut ngaenigirh, saengi maemaeweer rhooakkena re aeni giirh aeffaeioapwut.
2a01480062	E iura pwe epwe pwaeri ngaeniir rhooakkena rhaepetorh ffaiyeo iwe me e maengiy ppwon ssoar we aan.
2a014900b6	Noan aan aekkepan ngaeni Abraham we rhaepetorh iiy eppwon pwe epwe aemenewaegirh saengiir rhooan oapwutaegirh, iwe nge e nigiti ngaenigirh pwe sisoapw mesag noan aarh engaang ngaeni,
2a014b0059	pwonno giirh sipwe ssoar nge si mwamwaai me weni mmwan noan oanongaen raaenin aarh menaw.
2a014c0082	“Een naeyi, wopwene ffai pwe profeta we naiun Deus na oarosaen taegias. Een wopwene mmweei Soamwoon wopwene oamoannatae ennepan,
2a014d0048	wopwe aengaeniir naiun aeremas repwene menaw igine emwus noa monofitiir.
2a014e0069	Naiurh Deus ina e sseogiun ffayeo nge etip mererhaeg. Epwe feeori pwe seremaen menaw epwe ttinitiw wooarh
2a014f008c	nge seremaen wooan naaeng epwe ttin noa wooar rhooa no noan rorhappiungiun maenoa, pwe epwe aeitiiti mesaen gupworh noan ennepaen oapoas.”
2a01500089	Iwe a temoag tae aetewe iwe a mamaaw noa oanongan me ngeoniun. Iwe a no noan desert we e toori noan raaenin we a pwae ngaeniir re Israel.
2a02010081	Noan oatonaan nge Soamwoonin Rome we Augustus a akkiuneo pwe epwe yor paaepaen fainaaw noan oanongaen faniuw kka nemaeniaen Rome.
2a02020058	Reen igiwe aeyewaen paaepae a rhaepetae nge Quirinius minne eno pwe governor reen Syria.
2a02030038	Erhai me erhai nge enoa foatogi itan reen aan taeninimw.
2a020400a0	Joseph a noa saengi Nazareth noan Galilee a noa ngaeni Bethlehem noan Judea, igiwe esiupwutiw king David me ee. Joseph a noa igiwe pwe igiwe iiy teoteeon David.
2a02050058	A noa pwe enoa foatogi iteer me Maria, rhooapwut we a no pwe kkefoaton. Niewe a pwoopwo,
2a0206003b	oatowe reno Bethlehem, a toori oaton aan supw aetewe naiun.
2a020700bc	Niewe a timenewaegini aetemwaaen we mesaemmwaei naiun, nge a tiugiumi nong noan mengaag nge e oana nong noan miniwe nenien anan maan, pwe igiwe esooar no nenieer me noan imwaen waseona we.
2a0208005e	Eyor aekkaerhai rhooan neginegin sheep reno wooan menaai nee pwoong re aefaenniir naiiur maan.
2a02090064	Erhai naiun Soamwoon angkenus a pwae ngaeniir, nge nningen Soamwoon a ttinitiw wooar. Ra igin mesag,
2a020a00a6	nge angkenus we a aengaeniir pwe, “Oawsoapw mesag! Ngaang iya pwigito eew kkepas mwamwaai reemi, kkepas een epwe pwigito eew kker temoag ngaeniir oanongeer aeremas.
2a020b0067	Raaenin eei noan aepinoamw we aepinoamwon David rhooan aemenaw we aaemi a supw — Kristus we Soamwoon!
2a020c008a	Ieen minne epwe aniugiuniugiuw ngaenigaemi: oawpwe noa rhuungi erhai wonigaet e tiugiutiug noan mengaag nge ewon noan nenien anan maan.”
2a020d0073	Ese mmwaei mwo nge eew mwirhaen angkenus a pwae noa me oaron angkenus we erhai, ra aepingepinga Deus noan aar keon:
2a020e0075	“Sia fang ssoar ngaeni Deus na eno wooai naaeng, nge oapoas enoa ngaeniir rhooakkena e mwamwaai nee tipan wooar!”
2a020f00cf	Oatowe angkenus kkewe ra nigitiir ra sefaaen noa naaeng, rhooan neginegin sheep kkewe ra kkepas fengaen nee fineer pwe, “Sa noa Bethlehem sipwe noa weri meeta minne a wen, minne Soamwoon a aengaenigirh.”
2a0210007a	Iwe ra siu mwetekkaei noa me igiwe, nge ra noa weri Maria me Joseph iwe nge reweri wonigaet we ewon noan nenien anan maan.
2a02110056	Oatowe ra weri aetewe, nge ra aengaeniir rhooawe meeta we angkenus e iura reen aetewe.
2a02120070	Oanongeer iyo kkewe re rongorong miniwe nge ra mwaar reen miniwe mwaenieer rhooawe rhooan neginegin sheep kkewe.
2a0213004e	Maria a maeng ngaeni oanongaen minikkeei nge a niuwaennei nong rhag nee tipan.
2a0214009e	Rhooan neginegin sheep ra sefaaen, nge ra aepingepinga Deus reen igiwe meeta kkewe ra rongorong nge ra weri; nge taeppen rhag miniwe angkenus we a aengaeniir.
2a02150093	Enoa eew week weni mwirin, reen oatowe aetewe epwene circumcise, ra aeita ngaeni pwe Jesus, itiwe angkenus a fasiun ngaenneer weni mmwaen aan supw.
2a021600c7	A toori oatowe Joseph me Maria repwe feeori eew pwaengepwaengin aenimenim, pwe ina miniwe oasoapwosoapw we aaen Moses e aepesa. Iwe ra pwigi noa aetewe Jerusalem pwe repwe noa pwaeri ngaeni Soamwoon,
2a02170094	pwe ina miniwe effoat noan oasoapwosoapw we aaen Soamwoon pwe, “Oanongaen mesaemmwaei naiiur aetemwaaen nge repwe aeyimweoiiur ngaeni Soamwoon.”
2a02180096	Ra pwai noa pwe repwe noa aeni maenigaech riiurhai dove aere riiurhai aeppaen pigeons, pwe ina miniwe e fasiun no noan oasoapwosoapw we aaen Soamwoon.
2a021900be	Noan oatonaan nge eno erhai mwaaen itan Simeon eno noan Jerusalem. Iiy erhai mwaaen reepiy nge e mwamwaai noan menewan nge e wewweti oatona epwe cchipw Israel. Espritu Santus a teeotiw wooan
2a021a0064	nge a aniugiuniugiuw ngaeni pwe iiy esoapw mae weni mmwaen epwe weri Kristus we Soamwoon e ppwoneei.
2a021b00af	Espritu Santus a paeni Simeon a itinong noan Temple we. Oatowe rhooawe inan me seman ra pwigito goagoa we noan Temple we pwe repwe feeori ngaeni meeta we oasoapwosoapw e iura,
2a021c0048	Simeon a ammwarhiu aetewe noan paiun nge a fang aerhigerhig ngaeni Deus:
2a021d0075	“Igina Soamwoon, een wa iseni ppwon we oamw, nge wa mwiuti ngaeni noawumw rhooan akkiuneo pwe epwe noa noan oapoas.
