2800000005	Matej
2c073a0087	ikalde le andaro foro thaj lije te čhuden pe leste bara. E svedokura pe fostanura dije te aračhol o terno čhavo savo akhardol Savle.
2c073b0068	Dok čhudena e bara po Stefane, vov molisajlo e Devlese vaćarindoj: “Gospode Isuse! Primi mo duxo.”
2c073c007b	Tegani pelo pe koča thaj dija vika andare sa o glaso: “Gospode! Ma le lenđe kava sar greh.” Kana kava vaćarda, mulo.
2c080100b0	A o Savle odobrisada e Stefaneso mudaripe. Ane gova đive sasa baro progonstvo pi Khanđiri ano Jerusalim. Sa e pačavne, sem e apostolura, našle ani Judeja thaj ani Samarija.
2c08020044	Nesave pačavne murša prahosade e Stefane thaj but ruje pale leste.
2c0803008f	Al o Savle dikhlja te uništil i Khanđiri. Džala taro čher dži o čher te dolol e muršen thaj e džuvljen thaj čhuvola len ano phanglipe.
2c08040042	Kola so našle andaro Jerusalim, vaćarde o Lafi svugde kaj đele.
2c0805004d	Gija o Filip avilo ane jekh samarijansko foro thaj gothe vaćarda taro Hrist.
2c0806007a	Kana e manuša šunde e Filipe thaj dikhlje e čudesura save ćerda, katane savore obratisade pažnja pe gova so vaćarda.
2c08070066	E bilačhe duxura bare vikasa iklile andare pherdo manuša ane kaste sesa. Thaj pherdo banđe sastile.
2c08080024	Gija sasa baro radost ane kava foro.
2c080900a8	Ane kava foro sasa jekh manuš, savo akhardola Simon, savo već nesavo vreme divila e manušen ani Samarija pe dikhljarimasa. Vov vaćarda pestar kaj si but baro manuš
2c080a0088	thaj savore, taro emcikno dži o naj baro, obratisade pažnja thaj vaćarde: “Kava manuš si e Devlesi zor, savi akhardol Bari zor.”
2c080b003d	Šunena le, golese kaj but vreme divila len pe dikhljarimasa.
2c080c00a2	Al kana pačaje e Filipese savo vaćarola lenđe taro Lačho Lafi taro Carstvo e Devleso thaj taro alav e Isuseso e Hristeso, krstisajle e murša thaj e džuvlja.
2c080d007e	I korkoro o Simon pačaja thaj krstisajlo. Stalno sasa pašo Filip zadivimo e znakurencar thaj e bare čudurencar save ćerda.
2c080e0091	Kana šunde e apostolura save sesa ano Jerusalim kaj e manuša ani Samarija prihvatisade o Lafi e Devleso, bičhalde lende e Petre thaj e Jovane.
2c080f0041	Von avile thaj molisajle e pačavnenđe te primin e Svetone Duxo.
2c08100065	Golese kaj vadži pe ni jekh ni avilo o Sveto Duxo. Samo sesa krstime ano alav e Gospodeso e Isuseso.
2c0811004f	Tegani e apostolura čhute pe vasta pe lende thaj von primisade e Svetone Duxo.
2c08120075	O Simon dikhlja kaj e pačavne primin e Svetone Duxo kana e apostolura čhute pe lende pe vasta thaj anda lenđe pare
2c08130068	vaćarindoj: “Den i man gasavo zuralipe te primil o Sveto Duxo dži jekh pe kaste čhuvav me vasta.”
2c0814007e	Al o Petar phenda lese: “Ćire parencar tu te propere, golese kaj tu dijan gođi kaj e Devleso daro šaj ćinol pe parencar!
2c0815004c	Naj tuće bući ane goja služba, golese kaj ćiro ilo naj čače anglo Dol!
2c08160079	Pokaji tut tare kava ćiro bilačhipe thaj moli tut e Gospodese te šaj oprostil tuće kova so dijan gođi ane ćiro ilo.
2c08170048	Golese kaj dikhav kaj san pherdo ćerčipe thaj phanglo ani nepravda.”
2c08180070	Tegani o Simon vaćarda: “Tumen molin e Gospode manđe, ma te avol pe mande khanči tare gova so vaćarden.”
2c081900a1	Pale gova, kana von phende o svedočanstvo thaj vaćarde e Gospodeso Lafi, irisajle ano Jerusalim. Thaj odrumal ane but Samarijanska gava vaćarde o Lačho Lafi.
2c081a008a	O anđelo e Gospodeso vaćarda e Filipese: “Spremi tut thaj dža ko jug ko drom maškari pustinja savo uljol taro Jerusalim ani Gaza.”
2c081b00f6	Gija o Filip spremisajlo thaj đelo. Odrumal arakhlja jekhe manuše tari Etiopija, savo sasa evnuho, baro bućarno e caricako e Kandako tari Etiopija, savo sasa upravitelji tari laći riznica. Kava manuš sasa ano Jerusalim te molil pe e Devlese,
2c081c0072	thaj akana irisajlo andaro Jerusalim. Bešola pe piro grastano vordon thaj čitisada o lil e prorokoso e Isaijaso.
2c081d0051	O Sveto Duxo phenda e Filipese: “Dža paše kova vordon thaj av paše leste.”
2c081e0079	Tegani o Filip prastija pašo vordon thaj šunda kaj čitil taro proroko Isaija. Pučlja: “Haljare li gova so čiti?”
2c081f0098	O evnuho phenda: “Sar bi šajine te haljarav kaj khoni ni objasnil manđe gova?” I molisada e Filipe te uštol po vordon thaj te bešol paše leste.
2c082000c6	E lafura andaro Sveto lil kotar čitisada o evnuho sesa kala: “Inđarde le ko čhinipe sar bakre. Thaj sar terno bakro khanči ni vaćarda angle kola save randen le, gija ni vov ni putarda po muj.
2c0821008e	Sasa ponizimo thaj uskratisade lestar i pravda. Tare lese potomkura khanči ni ka vaćarol pe, golese kaj leso džuvdipe lija pe tari phuv.”
2c08220069	O evnuho pučlja e Filipe: “Moliv tut, kastar kava vaćarol o proroko? Pestar il nekastar averestar?”
2c08230061	Tegani o Filip lija te vaćarol tare kava lil e Isaijaso, te phenol lese o Lačho Lafi taro Isus.
2c08240074	Sar džana e dromesa, avile dži nesavo paj. A o evnuho phenda: “Akh paj! So šaj ačhavol ma te ma krstiv man?”
2c08250095	[O Filip vaćarda lese: “Te pačajan tare sa ćiro ilo, šaj.” A vov irindoj vaćarda lese: “Pačav kaj o Isus Hrist si o Čhavo e Devleso.”]
2c08260079	Gija o evnuho vaćarda te ačhaven o vordon. Tegani solduj, o Filip thaj o evnuh, ulile ko paj thaj o Filip krstisada le.
2c0827008e	Kana iklile andaro paj, o Duxo e Gospodeso lija e Filipe tare jekh drom thaj o evnuho ni dikhlja le vadži, al nastavisada pe dromesa radosno.
2c0828007d	O Filip arakhlja pe ano Azot. Đelo ane sa e forura thaj e dromesa vaćarda o Lačho Lafi, sa dži kaj ni reslo ani Kesarija.
2c09010076	A o Savle bizo ačhipe vadži holjame pretisada kaj ka mudarol e sikaden e Gospodese. Golese đelo ko baro svešteniko
2c090200bc	thaj molisada le te dol le e lila paše sinagoge ano Damask, te šaj ane sinđira te anol ano Jerusalim sa kolen save džan ko Drom e Gospodeso, bilo kas te aračhol, muršen il džuvljen.
2c0903006a	Kana sasa ko drom thaj avilo paše o Damask, tari jekh drom pe leste svetlisada zuralo svetlost taro nebo.
2c09040053	Pelo ki phuv thaj šunda o glaso vaćarindoj: “Savle, Savle! Sose progoni man?”
2c09050061	O Savle pučlja: “Ko san tu, Gospode?” O glaso phenda lese: “Me sem o Isus, kas tu progoni.
2c09060056	Nego akana ušti thaj dža ano foro, odori ka vaćarol pe tuće so trubul te ćere.”
2c09070072	E manuša save džana e Savlesa ačhile thaj khanči ni vaćarde, golese kaj šunde o glaso al khanika ni dikhlje.
2c0908007f	Tegani o Savle uštilo tari phuv, al kana putarda pe jakha naštine te dičhol. Golese lije le taro va thaj ande le ano Damask.
2c0909002a	Trin đive ni dikhlja, ni xalja, ni pilja.
2c090a00ab	Ano Damask bešola jekh tare sikade e Isusese kaso alav sasa Ananija. O Gospod ani vizija vaćarda lese: “Ananija!” A o Ananija vaćarda lese: “Aktaljem, Gospode!”
2c090b00ab	O Gospod vaćarda lese: “Ušti thaj dža ko drom savo akhardol Prava. Gothe ano čher e Judaso rode e manuše taro Tarsis savo akhardol Savle. Ektalo, vov akana molil pe
2c090c0083	thaj ani vizija dikhlja manuše palo alav Ananija, kaj avol andre ke leste thaj čhuvol po va pe leste te šaj palem te dičhol.”
2c090d008f	A o Ananija vaćarda: “Gospode, me šundem tare but džene paše gova manuš kobor bilačhipe ćerda ćire svetone manušenđe ano Jerusalim.
2c090e0063	A i kate isi le vlast tare šorutne sveštenikura te phandol savoren save pačan ane ćiro alav.”
2c090f008d	Al o Gospod phenda lese: “Dža! Golese kaj kale manuše birisadem te anol mingro alav angle abandžije, angle carura thaj angle Izraelcura.
2c09100039	Me ka sikavav le kobor trubul te trpil mingre alavese.”
2c0911010b	Gija đelo o Ananija thaj avilo ano čher. Gothe čhuta pe vasta po Savle thaj vaćarda: “Phrala Savle! O Gospod o Isus, savo sikadilo tuće ko drom kana aviljan akari, vov bičhalda man ke tute te bi tu palem šajine te dičhe thaj te ave pherdo Svetone Duxosa.”
2c09120067	Sigate tare Savlese jakha pele khanči sar ljuspe thaj vov palem dikhlja. Uštilo em krstisajlo pajesa.
2c0913006b	Pale gova, zala xalja thaj irisajlo leso zuralipe. O Savle nekobor đivesa ačhilo e sikadencar ano Damask.
2c0914003f	Sigate ane sinagoge vaćarola kaj o Isus si o Čhavo e Devleso.
2c091500dc	Savore save šunde le, divisajle lesa thaj pučlje pe: “Naj li kava kova savo uništil ano Jerusalim sa kolen save pačan ane Isuseso alav? Ni li avilo kate te phandol thaj te inđarol len ke šorutne sveštenikura?”
2c0916008a	Al e Savleso propovedipe sasa sa po zuralo. Dokažila kaj si o Isus čače o Hrist, gija kaj e Jevrejen ano Damask ačhavola bizo odgovor.
2c09170057	Kana nakhle po but đivesa, e Jevreja ćidije pe thaj dogovorisajle te mudaren e Savle.
2c0918006d	Al o Savle dodžanglja so manđen te ćeren. Đive thaj rat von pazisade pe forose vudara, te bi mudarena le.
2c0919004b	Al ki rat e sikade lije e Savle thaj mukhlje le ani bari korpa taro duvari.
2c091a0090	Kana avilo o Savle ano Jerusalim dikhlja te avol katano e sikadencar. Al savore lestar darajle golese kaj ni pačaje kaj i vov si čače sikado.
2c091b00d0	Al o Varnava prihvatisada le, anda le ke apostolura thaj vaćarda lenđe sar ko drom dikhlja e Gospode thaj so vaćarda lese. Phenda lenđe i sar o Savle ano Damask bizi dar propovedisada taro alav e Isuseso.
2c091c006f	Gija ačhilo lencar, slobodno phirola ano Jerusalim thaj bizi dar propovedila taro alav e Isuseso, e Gospodeso.
2c091d005e	Vaćarda thaj raspravisajlo e Jevrejencar save vaćarena grčki, al von dikhlje te mudaren le.
2c091e0056	Kana gova šunde e phrala, inđarde le ani Kesarija thaj gothar bičhalde le ano Tars.
2c091f00b2	Tegani i Khanđiri ani sa i Judeja, Galileja thaj Samarija sasa ano mir. Izgradila pe thaj barili, golese kaj e pačavne phirde ani dar e Devlesi thaj utešina pe ano Sveto Duxo.
2c09200062	Kana o Petar nakhlja taro than dži ko than, avilo ke Devlese sveta manuša save bešena ani Lida.
2c09210073	Odori arakhlja jekhe manuše savo akhardola Enej, savo sasa lindo ohto berš thaj pašljola ano than e pašljimaso.
2c09220077	O Petar vaćarda lese: “Eneje! O Isus Hrist sastarol tut! Ušti thaj lačhar ćo than.” Thaj o Enej sigate uštilo.
2c09230056	Dikhlje gova savore save bešle ani Lida thaj ano Saron thaj irisajle premal o Gospod.
2c092400aa	Ani Jopa bešli jekh sikadi savi akhardola Tavita, so grčki značil “Košuta”. Lako džuvdipe sasa pherdo šukare bućencar thaj dola milostinja e čore manušenđe.
2c09250054	Thaj ane gola đivesa nasvajli thaj muli. Najarde la thaj čhute la ani upruni soba.
2c0926008e	A sar si i Lida paši Jopa thaj e sikade šunde kaj o Petar si odori, bičhalde duje manušen te zamolin le: “Moli tut, av amende sigate!”
2c092700e0	Gija o Petar uštilo thaj đelo lencar. Kana avilo, inđarde le ki upruni soba thaj ćidije pe paše leste e romnja kase roma mule. Von ruje thaj sikade lese e gada thaj e fostanura save ćerda i Tavita kana voj sasa lencar.
2c092800c9	O Petar tradija savoren avral, pelo ke pe koča thaj molisajlo e Devlese. Pale gova irisajlo premal lako telo thaj vaćarda: “Tavito, ušti!” Voj putarda pe jakha thaj kana dikhlja e Petre, bešli.
2c09290092	O Petar dija la po va thaj pomožisada la te uštol. Pale gova akharda e romnjen kase roma mule thaj e avere pačavnen thaj sikada kaj si džuvdi.
2c092a0038	Kava šundilo ani sa i Jopa thaj but pačaje ano Gospod.
2c092b004c	A o Petar but đive ačhilo ani Jopa ko nesavo Simon savo ćerola e morčha.
2c0a010066	Ani Kesarija sasa jekh manuš alavesa Kornelije, rimsko kapetano e četako savi akhardola Italijansko.
2c0a020099	Vov thaj sa lese čherutne sesa pačavne thaj darana taro Izraelsko Dol. Dija but milostinja e čore Izraelcurenđe thaj svako đive molila pe e Devlese.
2c0a030099	Jekh đive, kana sasa trin o sato ko đive, sasa le vizija. Šukar dikhlja, sar premal leste avilo e Devleso anđelo thaj vaćarda lese: “Kornelije!”
2c0a0400af	O Kornelije dikhlja ane leste thaj darandoj pučlja: “Vaćar so manđe, Gospode?” O anđelo vaćarda: “O Dol prihvatisada ćire molitve thaj ćiri milostinja sar žrtve.
2c0a05004c	Golese akana bičhal ani Jopa manušen te anen e Simone, kas den vika Petar.
2c0a060050	Vov si gosto ke nesavo Simon savo ćerol e morčha, kaso čher si pašo more.”
2c0a07008f	Pale gova o anđelo savo vaćarda lesa đelo thaj o Kornelije akharda pe duje slugen thaj jekhe devlikane vojniko tare kola save služisade le.
2c0a08003a	Phenda lenđe sa kava so sasa thaj bičhalda len ani Jopa.
2c0a0900a7	Theara đive kana e Kornelijase manuša đele e dromesa thaj avile paši Jopa, iklilo o Petar ko krovo te molil pe e Devlese, kana o sato sasa paše dešuduj ko đive.
2c0a0a004e	Sasa bokhalo thaj manglja te xal. Dok ćerde lese xamase, vov pelo ani vizija.
2c0a0b0056	Dikhlja sar taro putardo nebo uljol premali phuv baro čaršafi phanglo ke štar riga.
2c0a0c0071	Ane leste sesa sa e vrste štare pingrenđe životinje tari phuv thaj e gmizavcura thaj sa e čiriklja talo nebo.
2c0a0d0045	Tegani nesavo glaso vaćarda lese: “Ušti, Petre! Čhin thaj xa!”
2c0a0e0074	A o Petar vaćarda: “Nisar, Gospode! Nijekh drom ni xaljem so si poganimo thaj melalo so si zabranimo Zakonesa.”
2c0a0f0075	Thaj o glaso dujto drom lese vaćarda: “Ma tu vaćar kaj si poganimo te xal pe kova so o Dol proglasisada thodo!”
2c0a100043	Kava sasa trin drom thaj o čaršafi sigate irisajlo palal ko nebo.
2c0a1100c3	A sar o Petar sasa vadži ano čudo so kaja vizija značil, e manuša save sesa bičhalde taro Kornelija pučindoj arakhlje o čher e Simoneso savo ćerola morčha thaj već ačhile paši kapija.
2c0a120042	Akharde thaj pučlje: “Naj li kate o Simon kas akharen Petar?”
2c0a130065	A sar o Petar vadži dola gođi tari vizija, o Sveto Duxo phenda lese: “Akh, trin džene roden tut.
2c0a14005e	Golese ušti thaj ulji tele, dža lencar bizo nisavo mislipe, golese kaj me bičhaldem len.”
2c0a150063	Tegani o Petar ulilo ke kola manuša thaj vaćarda: “Akh, me sem kova kas roden. Sose aviljen?”
2c0a1600ec	Von vaćarde: “Bičhalda amen o Kornelije o rimsko kapetano, manuš čačukano savo daral taro Izraelsko Dol, a save poštujin sa e Jevreja. Lese phenda o sveto anđelo te akharol tut ane piro čher thaj te šunol tutar će lafura.”
2c0a1700ae	Tegani o Petar dija len vika andre ano čher te aven lese gostura. Theara đive uštilo o Petar thaj đelo lencar. I nesave pačavne phrala save sesa andari Jopa, đele lesa.
2c0a180072	A aver đive avile ani Kesarija. O Kornelije već ađućarda len thaj akharda pe familija thaj pe pašutne amalen.
2c0a19006a	Kana o Petar dija andre, o Kornelije avilo angle leste thaj pelo angle lese pingre thaj poklonisajlo lese.
2c0a1a0045	Al o Petar vazdija le vaćarindoj: “Ušti, i me sem samo manuš.”
2c0a1b004d	Vaćarindoj lesa đelo o Petar andre thaj dikhlja kaj si gothe pherdo džene.
2c0a1c00c7	O Petar vaćarda lenđe: “Tumen džanen kaj naj dindo e Jevrejese te bešol tumencar e abandžijencar il te džal tumende ano čher. Al o Dol manđe sikada khanika ma te akharav poganimo il melalo.
2c0a1d0068	Golese aviljem bizo nisavo mislipe kana akharden man. Akana pučav tumen, sose bičhalden pale mande?”
2c0a1e00a0	O Kornelije vaćarda: “Angleder štar đive ane mingro čher molisaljem ke kava sato, ke trin o sato. Thaj dikh, manuš ačhilo angle mande ano sjajno fostano
2c0a1f006a	thaj vaćarda: ‘Kornelije! Uslišimi si ćiri molitva thaj o Dol dikhlja ćiri milostinja e čororenđe.
2c0a20007c	Bičhal ani Jopa thaj akhar e Simone save akharen Petar. Vov bešol pašo more ano čher e Simoneso, savo ćerol morčha.’
2c0a2100ac	Gija me bičhaldem sigate pale tute thaj tu šukar ćerdan kaj aviljan. Akana amen savore ačha kate anglo Gospod te šuna sa so o Dol tuće vaćarda te vaćare amenđe.”
2c0a220065	Tegani o Petar lija te vaćarol: “Akana čače dikhav kaj o Dol ni ćerol razlika maškare manuša.
2c0a23005a	Dikhav kaj andare sa e narodura prihvatime si kola save daran lestar thaj ćeren čačipe.
2c0a24008e	Tumen džanen kaj o Dol bičhalda e Izraelcurenđe o lafi kana objavisada o Lačho Lafi taro mir prekalo Isus Hrist savo si Gospod savorenđe.
2c0a25006d	Tumen džanen so sasa ani sa i Judeja. Počnisada ani Galileja palo krstipe taro savo propovedisada o Jovane.
2c0a2600e8	A tumen džanen taro Isus andaro Nazaret kas o Dol pomazisada e Svetone Duxosa thaj e zorasa. Gija o Isus džala ke but thana, ćerola šukaripe thaj sastarola savoren saven o beng ićarda ane piro vlast, golese kaj o Dol sasa lesa.
2c0a270082	Amen e apostolura dikhljam sa so ćerda ano Jerusalim thaj ani sa i phuv e Jevrejenđi. Von mudarde le gija so čhute le ko krsto.
2c0a280042	Al o Dol trito đive vazdija le tare mule thaj dija le te sikadol.
2c0a290095	Ni sikadilo sa e manušenđe nego e svedokurenđe saven angleder birisada o Dol – amenđe save lesa xaljam thaj piljam palo leso uštipe tare mule.
2c0a2a007e	Vov naredisada amenđe te vaćara thaj te svedoči e manušenđe kaj o Dol čhuta le sar sudija e džuvdenđe thaj e mulenđe.
2c0a2b0076	Baše leste svedočin sa e prorokura, kaj lese alavesa primin oprostipe paše grehura savore save pačan ane leste.”
2c0a2c0058	A sar o Petar vaćarola kala lafura, ulilo o Sveto Duxo pe savore save šunde leso lafi.
2c0a2d0070	Thaj e jevrejska pačavne save avile e Petresa, divisajle kaj o Dol dija sar daro o Sveto Duxo e abandžijenđe,
