0100000007	Genesis
173c0d00a7	The glory of Lebanon will come to you, the cypress tree, the fir, and the cypress box tree together, to beautify my sanctuary; and I will glorify the place of my feet.
173c0e00a8	They will come to you to bow down, the sons of those who humbled you; they will bow at your feet; they will call you The City of Yahweh, Zion of the Holy One of Israel.
173c0f009d	Instead of you remaining abandoned and hated, with no one passing through you, I will make you a thing of pride forever, a joy from generation to generation.
173c1000ac	You will also drink the milk of the nations, and will nurse at the breast of kings; you will know that I, Yahweh, am your Savior and your Redeemer, the Mighty One of Jacob.
173c1100c0	Instead of bronze I will bring gold, instead of iron I will bring silver; instead of wood, bronze, and instead of stones, iron. I will appoint peace as your governors, and justice your rulers.
173c1200a0	Violence will no longer be heard in your land, or devastation nor shattering within your borders; but you will call your walls Salvation, and your gates Praise.
173c1300a2	The sun will no longer be your light by day, nor will the brightness of the moon shine on you; but Yahweh will be your everlasting light, and your God your glory.
173c14009f	Your sun will no longer set, nor will your moon withdraw and disappear; for Yahweh will be your everlasting light, and the days of your mourning will be ended.
173c1500a0	All your people will be righteous; they will take possession of the land for all time, the branch of my planting, the work of my hands, that I may be glorified.
173c16008f	The little one shall become a thousand, and the small one a strong nation; I, Yahweh, will swiftly accomplish these things when the time comes.
173d0100f4	The Spirit of the Lord Yahweh is on me, because Yahweh has anointed me to proclaim good news to the afflicted. He has sent me to heal the brokenhearted, to proclaim liberty to the captives, and the opening of the prison for those who are bound.
173d020075	He has sent me to proclaim the year of Yahweh's favor, the day of vengeance of our God, and to comfort all who mourn.
173d030108	He has sent me—to give to those who mourn in Zion—to give them a turban instead of ashes, oil of joy instead of mourning, a mantle of praise in place of a spirit of dullness, to call them oaks of righteousness, the planting of Yahweh, that he may be glorified.
173d0400a1	They will rebuild the ancient ruins; they will restore the former desolations. They will restore the ruined cities, the desolations from many former generations.
173d050067	Foreigners will stand and feed your flocks, and sons of foreigners will work your fields and vineyards.
173d06009d	You will be called the priests of Yahweh; they will call you servants of our God. You will eat the wealth of the nations, and you will boast in their riches.
173d0700b7	Instead of your shame you will have double; and instead of dishonor they will rejoice over their share. So they will have a double share of their land; everlasting joy will be theirs.
173d080097	For I, Yahweh, love justice, and I hate robbery and violent injustice. I will faithfully repay them, and I will make an everlasting covenant with them.
173d0900b3	Their descendants will be known among the nations, and their offspring among the peoples. All who see them will acknowledge them, that they are the people whom Yahweh has blessed.
173d0a0105	I will greatly rejoice in Yahweh; in my God I will be very glad. For he has clothed me with the garments of salvation; he has clothed me with the robe of righteousness, as a bridegroom adorns himself with a turban, and as a bride adorns herself with her jewels.
173d0b00bb	For as the earth produces its sprouting plants, and as the garden makes its planting grow, so the Lord Yahweh will cause righteousness and praise to sprout up in front of all the nations.
173e0100a4	For Zion's sake I will not be silent, and for Jerusalem's sake I will not be quiet, until her righteousness proceeds brightly, and her salvation as a burning torch.
173e02007c	The nations will see your righteousness, and all kings your glory. You will be called by a new name that Yahweh will choose.
173e03006b	You will also be a crown of beauty in the hand of Yahweh, and a turban of kingship in the hand of your God.
173e0400fc	It will no more be said of you, “Abandoned”; nor of your land any longer will it be said, “Desolate.” Indeed, you will be called “My delight is in her,” and your land “Married,” for Yahweh delights in you, and your land will be married.
