2800000005	Mateu
29091200c7	shi u-acatsi iutsido, lu-plãscãneashti sh-elu spumeadzã, cãrtsãneashti dintsilji sh-lji ngljeatsã cicioarili. Lã dzãsh a ucenitsilor a tãlji su-aĝuneascã, ma elji nu puturã s-lu facã.”
2909130084	Sh-elu dzãsi: “Gheneratã tsi nu-pistipseshti, pãnã-cãndu va s-hiu cu voi? Pãnã-cãndu va s-vã aravdã? Adutsets-lu aoa!”
2909140080	Sh-elji lu-adusirã. Macãt duhlu lu vidzu, lu-plãscãni cu fuchii cilimeanlu tsi avea cãdzut mpadi, shi s-arucutea spumãnda.
2909150069	Sh-Isusul lu-ntribã tat-su a lui: “Cãt chiro ari tsi s-fatsi aestã?” Sh-elu dzãsi: “Di cu njic.
2909160081	Di multi ori lu ari arucatã tu foc sh-tu apã tra s-lu chearã, ma s-pots s-fats tsiva, s-ai njilã trã noi shi nã agiutã!”
290917006e	Sh-Isusul lji-dzãsi: “Macã tini pots s-pistipseshtã, itsido easti putut trã atselu tsi pistipseashti.”
2909180078	Dinãoarã tatlu a-ficiorlui, aurlãnda cu lãcri, dzãsi: “Mini pistipsescu, Doamne, agiutã ni-pistipsirea a mea!”
29091900d0	Atumtsea Isusul, vidzãnda cã multsãmea ma yinea trãoarã, lã aurlã al duhlu nicurat, dzãcãnda: “Tini duh tsi l-fats mut shi surdã, mini ti ursescu, s-eshi di la nãsu sh-nu intrã pute la nãsu.”
29091a0086	Sh-demonul, aurlãnda shi trunduinda, ishi di la nãsu. Sh-ficiorlu armasi ca mort, ashã cãt mults oaminj dzãtsea: “Ari murit.”
29091b0045	Ma Isusul lu-acãtsã di mãnã, lu-sculã sh-elu shidzu pi cicioari.
29091c0071	Cãndu Isusul intrã tu casã, ucenitsilji a lui lu ntribarã dinãparti: “Cãtse noi nu putum s-lu aĝunim?”
29091d0075	Sh-elu lã dzãsi a lor: “Aestã soi di duhuri nu-pots s-li aĝuneshti altã soi, dicãt mash cu pãrãcãlsiri.”
29091e0058	Dupã tsi s-nchisirã di aclo, tricurã pri Galilei, sh-elu nu vrea s-lu shtibã vãrã.
29091f00dc	Elu lã-nvitsa ucenitsilji a lui sh-lã dzãtsea a lor: “Trãoarã Hiljilu a-omlui va si s-prida tu mãnjili a oamnjilor sh-elji va lu vatãmã, sh-dupã tsi va s-hibã vãtãmatã, elu va s-injeadzã a-treia dzuã.”
290920004a	Ma elji nu li-achicãsea atseali zboari sh-avea fricã s-lu ntriba Isusul.
2909210076	Sh-agiumsirã tu Capernaum, sh-cãndu intrã n-casã, lã-ntribã: “Trã tsi vã ntribats namisa di voi pri cali?”
2909220055	Ma elji pãpsirã, cã pri cali dzãtsea cu un-alantu cã cai di elji easti ma marlu.
29092300ae	Atumtsea elu shidzu, lã acljimã di doisprãdzatsilji sh-lã dzãsi a lor: “Macã vãrã va s-hibã protlu, prindi s-hibã ma nãpoi di tuts shi huzmichearlu a tutulor.”
290924005c	Deapoea lo un cilimean sh-lu bãgã namisa a lor. Deapoea luãnda mbratsã lã dzãsi a lor:
29092500ab	“Caitsido tsi aproachi un dit aeshtã cilimenji tu numa a mea, mi aproachi mini, sh-caitsido tsi mi aproachi mini, nu mi aproachi mini, ma atselu tsi mi ari pitricut.”
29092600b5	Atumtsea Ioanul lo sborlu sh-dzãsi: “Nvitsãtore, noi vidzum un om tsi nu nã-urmeadzã, tsi li aĝunea demonjili tu numa a ta, sh-noi lu chidicãm cã elu nu yinea dupã noi.”
2909270086	Ma Isusul dzãsi: “Nu lu chidicatsã cã nu ari om tsi poati s-facã thavmã tu numea a mea, sh-ma napoi s-greascã arãu trã mini.
290928002c	Cã cai nu easti contra a noi, easti cu noi.
2909290097	Caitsido tsi va vã da unã cupã cu apã tu numa a mea, cã hits a Hristolu, dealihea ma vã-dzãc cu sigurantsã cã nu va s-chearã plãtirea a lui.
29092a00b8	Sh-cai va si scandalizeadzã un di aeshti njitsilji tsi pistipsescu la mini, va eara ma ghini ti nãsu s-lji spindzira tu zvercã unã cheatrã marã di moarã sh-si s-arucã tu amari.
29092b00d6	Tora, macã mãna a ta ti scandalizeadzi ti amãrtii, talji-u, easti ma ghini trã tini s-intsri tu bana eternã cu mãna tsungã, dicãt s-ai doauã manji shi s-ti duts tu Ghehena, tu foclu tsi nu s-astindzi pute.
29092c0037	[Aclo iu iermul a lor nu moari sh-foclu nu s-astindzi.]
29092d00cb	Macã ciciorlu a tãu ti scandalizeadzi ti amãrtii, talji-u, easti ma ghini trã tini s-intsri tu banã shcljiop, dicãt s-ai doauã cicioari shi s-ti arucã tu Ghehena, tu foclu tsi nu s-astindzi pute.
29092e003c	[Aclo iu iermul a lor nu moari sh-foclu nu s-astindzi pute.]
29092f00a3	Sh-macã ocljiul a tãu ti adutsi tu amãrtii, scoat-lu. Easti ma ghini trã tini s-intsri tu banã cu un ocljiu, dicãt s-ai doi oclji shi s-ti arucã tu Ghehena,
290930003a	aclo iu iermul a lor nu moari sh-foclu nu s-astindzi pute.
2909310053	Cã caitsido prindi s-sãreadzã tu foc sh-itsi curban prindi s-sãreadzã cu sari.
290932008a	Sarea easti bunã, macã sarea cheari njurizma, cu tsi va lu turnats njiurizma? S-avets sari pri voi shi bãnats tu pace namisa di voi.”
290a0100b9	Dupã tsi fudzi di aclo, Isusul s-dusi tu locurili a Iudeiljei ningã Iordan, sh-nãpoi s-adunarã avãrliga di nãsu multsãmea. Elu nãpoi ahurhi s-lã nveatsã ashã cum eara adetea.
290a02006d	Sh-Fariseilji lu bãgarã tu provã shi lu ntribarã: “Macã ari izini bãrbatlu, s-lu alasã muljearea?”
290a03004a	Sh-elu, apãndisinda, lã dzãsi a lor: “Tsi vã ari ordinatã Moise?”
290a040068	Elji dzãsirã: “Moise ari datã volji si-scrii cartea a dispãrtsãriljei shi su-alasã muljearea.”
290a050077	Sh-Isusul apãndisinda lã-dzãsi a lor: “Trã itia a chitrisiriljei a inimilor a voastri elu u scriã atsea regulã.
290a06004d	Ma tu apãrnjita a adãrarãljei, Dumnidzãlu lã adrã mascrulu sh-theamina.
290a070059	Trã aestã bãrbatul va alasã tatul sh-muma sh-va si s-mpriuneadzã cu muljearea a lui.
290a08005b	Ashã amindoilji va s-hibã un trup singur. Ashã elji nu sãntu ma doi, ma un trup singur.
290a090046	Trã atsea omlu s-nu mpartsã atsea tsi Dumnidzãlu ari mpriunatã!”
290a0a0045	Sh-la casã ucenitsilji a lui lu-ntribarã nãpoi trã aestã cauzã.
290a0b007a	Atumtsea elu lã-dzãsi a lor: “Atselu tsi alasi muljearea a lui shi si nsoari cu unã altã, ncalcã cãruna cu nãsã.
290a0c0057	Tutashã macã muljearea alasã bãrbatlu shi s-mãriti cu un altu, ncalcã cãruna.”
290a0d008b	Atumtsea lji-adusirã niscãntsã cilimenji njitsi tsi elu s-bãga mãna pi nãshi. Ma ucenitsilji lji-vãrghirã atselji tsi lji adusirã.
290a0e00af	Cãndu Isusul lu vidzu aestã, si nvirinã sh-lã dzãsi: “Alãsats-lji nitslji cilimenji s-yinã la mini sh-nu lji chidãcatsã, cã a lor easti amirãriljea al Dumnidzãu.
290a0f0083	Dealihea ma vã dzãc cã caitsido tsi nu u-aproachi amirãriljea al Dumnidzãu ca un cilimean njicã, nu va s-intrã la nãsã.”
290a100049	Shi cum lji lo mbratsã, lji ghinicuvãntã bãgãnda mãnjili pi nãshi.
290a1100be	Tora cãndu ma s-fãtsea etimu ti cali, ishi dininti trãoarã un om, s-dzinuclje dininti a lui, sh-lu-ntribã: “Nvitsãtore bun, tsi prindi s-facã tsi s-mushtinitescu bana di totãna?”
290a120068	Sh-Isusul lji-dzãsi: “Cãtse nji-dzãts bun? Vãrã nu easti bun, dicãt mash un singur, Dumnidzãlu.
290a130099	Tini li cunoshti ordinli: ‘Nu calcã cãruna. Nu vatãmã. Nu fur. Nu fã mãrtirii arãdioasã. Nu arãd. Tinjisea tatãlu a tãu shi muma a ta.’”
290a14005e	Sh-elu apãndisinda, lji-dzãsi: “Nvitsãtore, tuti atseali mini li-am faptã di cu njic.”
290a1500c8	Sh-Isusul lu vidzu cu vreari sh-lji dzãsi: “Un lucru tsã lipseashti: vindã tuti tsi ai shi dã-li a niavutsilor shi va s-ai unã yishteari tu tser. Deapoea haidi, ljea crutsea sh-mi urmeadzã.”
290a16004a	Sh-elu s-nvirinã trã aesti sboari sh-fudzi amãros cã avea multi averi.
290a1700a6	Sh-Isusul dupã tsi arucã mutrita avãrliga, lã dzãsi a ucenitsilor a lui: “Cãt greu easti trã atselji tsi au aveari s-intrã tu amirãriljea al Dumnidzãu!”
290a1800c5	Ucenitsilji s-ciudisirã di zboarili a lui. Iarã Isusul gri nãpoi sh-lã dzãsi a lor: “Hilji, cãt greu easti tsi s-intrã tu amirãriljea al Dumnizdãlu [atselji tsi s-andoapirã la avearea].
290a190072	Easti ma lishor s-treacã pri guva a-aclui unã cãmilã dicãt s-intrã un avut tu amirãriljea al Dumnidzãu.”
290a1a005f	Sh-elji s-ciudisirã sh-ma multu sh-dzãtsea cu un alantu: “Atumtsea cai poati si-ascapã?”
290a1b008a	Ma Isusul lã vidzu sh-dzãsi: “Aestã trã oamnjilji easti nipututã, ma nu ti Dumnidzãlu. Cã itsido easti pututã ti Dumnidzãlu.”
290a1c0051	Atumtsea Petrul lo sborlu sh-dzãsi: “Noi alãsãm itsido sh-ti urmãm tini.”
290a1d00b4	Isus apãndisinda, dzãsi: “Dealihea ma vã dzãc cã nu ari vãrã om tsi ari alãsat casa, fratsilji, surãrili, tatlu, muma, hiljilji icã agrili trã mini sh-trã evanghelul,
290a1e00a1	shi s-nu-ljea tora, tu aestu chiro unã sutã di ori ma mult cãsi, frats, surãri, mumi, hilji sh-agri, deadun cu avinãrili sh-tu eta alantã, tu bana eternã.
290a1f0069	Sh-multsã di protsilji va s-hibã atselji di ma napoi, shi atselji di ma nãpoi va s-hibã protsilji.”
290a2000d9	Atselji eara pri cali cãtrã Ieruzalem, shi Isus imna dininti. Sh-atselji eara trumuxits sh-lu urma cu fricã. Sh-elu lã adunã di doisprãdzatsilji nãpoi dinãparti sh-ahurhi s lã dzãcã tsi va s-lji undzeascã:
290a2100aa	“Noi ma nidzem cãtrã Ieruzalem shi Hiljilu a omlui va s-prida a arhipreftsilor sh-a scribilor, sh-elji va lu giudica cu moarti sh-va lu prida tu mãna a pãgãnjilor.
290a220075	Aeshti va lu pizueascã, va lu scuchi, va lu zãpãleascã sh-va lu vatãmã, ma elu a treia dzuã va s-injeadzã.”
290a2300ab	Atumtsea Iacovul sh-Ioanul, hiljilji al Zevedeu s-apruchearã la Isus sh-lji dzãsirã: “Nvitsãtore, noi vrem tsi tini s-fats trã noi atsea tsi va-s-tsã-cãftãmu.”
290a240039	Shi elu lã-dzãsi a lor: “Tsi vrets s-fac trã voi?”
290a250079	Elji lji-dsãsirã: “Alas-nã tsi s-nã apunãm un di nandreapta a ta shi alantu di nastãnga a ta tu mãrirea a ta.”
290a2600b7	Sh-Isusul lã dzãsi a lor: “Voi nu-shtits tsi cãftats! Putets voi s-bets cupa a munduirilor tsi mini va s-beu shi s-vã pãtidzats cu atselu pãtigiuni tsi mini escu pãtidzat?”
290a2700b6	Elji dzãsirã: “Ie, putem.” Sh-Isusul lã dzãsi a lor: “Dealihea va s-bets atsea cupã tsi va su beu mini, sh-va-s-vã pãtidzats cu atsea pãtigiuni tsi mini escu pãtidzat,
290a280080	ma nu easti ndreptul a meu tsi s-apunã di nandreapta a mea icã di nastãnga a mea, ma easti trã atselji tsi easti adratã.”
290a29005f	Sh-cãndu li avdzãra aesti, alantsã dzatsi ahurhirã s-nãreascã contra al Iacov sh-al Ioan.
290a2a00c7	Ma Isus lã acljimã ningã nãsu sh-lã dzãsi: “Voi lu shtits cã atselji tsi s-acljeamã domnitor a lumiljei lã chivernisescu atselji, sh-mãrilji a lor foloseascã pristi nãshi puterea a lor,
290a2b0079	ma atsea nu prindi s-undzeascã namisa di voi. Macã vãrã di voi tsi va s-facã mari, va s-hibã huzmichearlu a vostru.
290a2c004c	Sh-caitsido di voi tsi va s-hibã protlu, va s-hibã huzmichearlu a tutulor.
290a2d0088	Cã sh-Hiljilu a omlui nu-vini s-lji huzmitipseascã, ma s-huzmitipseascã shi di dari bana a lui ca prets ti acumprarea a multsilor.”
290a2e00b6	Ashãtsi agiumsirã tu Ierico. Cãndu elu ma isha di Ierico cu ucenitsilji a lui sh-cu unã multsãmi mari, hiljilu al Timaeu, Bartimeul orbu, eara apunat mardzina di cali sh-cãfta.
290a2f008a	Cãndu elu avdzã cã atselu tsi ma tritsea eara Isus Nazareas, apãrnji s-aurlã shi s-dzãcã: “Isus, Hiljilu al David, njiliua-mi!”
290a30005a	Multsã lji-aurla s-pãpsea, ma elu aurla sh-ma multã: “Hiljlu al David, njiliua-mi!”
290a310085	Sh-Isus chindrui sh-ordinã tsi s-lu acljeamã. Elji lu acljimarã orbulu, dzãcãnda: “Curaiu, scoalã-ti, elu ma ti acljeamã!”
290a320045	Atumtsea elu lu-arucã nclo mantolu a lui, si-sculã sh-vini la Isus.
290a330072	Sh-Isus lji-dzãsi: “Tsi vrei s-tsã fac mini!” Orbulu lji-dzãsi: “Rabboni, s-nji-si s-toarnã videarea!”
290a34008b	Sh-Isus lji-dzãsi: “Imnã, pistipsirea a ta ti vindicã!” Sh-trãoara atsilui lji si-turnã videarea shi s-nchisi pri cali dupã Isus.
290b010087	Tora cãndu s-apruchearã di Ierusalem, cãtrã Betfaghe sh-Betania, ningã Muntili a Masnjilor, Isus pitricu doi di ucenitsilji a lui,
290b0200b6	dzãcãnda: “Imnats tu hoara di dininti a-voastrã, sh-ma cãt s-intrats aclo, va s-aflats un gumãric ligat, tsi nu lji-avea ncãlicat vãrã. Dizligats-lu sh-adutsets-lu la mini.
290b030090	Sh-macã vãrã vã-dzãtsi: ‘Cãtse ma fãtsets ashã?’, apãndisits-lã: ‘L-hãrzãeashti Domnulu. Elu va u-toarnã trãoarã aoa.’”
290b04005b	Elji s-dusirã shi aflarã gumãriclu ligat aproapi di unã ushã, pi cali sh-u-dizligarã.
290b05006a	Niscãntsã di atselji tsi eara aclo lã dzãsirã a lor: “Tsi fãtsets? Cãtse dizligats gumãriclu?”
290b060057	Aeshtã l-apãndisirã ashã cum lã avea dzãsã Isusul sh-elji lji alãsarã s-fugã.
290b070063	Atumtsea lji-adusirã al Isus cãricilu, bãgarã pri supru mantolul a lor sh-elu s-apunã pi nãs.
290b080068	Mults oaminj ashtirna stranjili a lor pri cali sh-alantsilji tãljea dedzi di ponj sh-li aruca pri cali.
290b09009c	Sh-cum atselji tsi nidzea nãinti, sh-atselji tsi yinea dupã Isus, aurla sh-dzãtsea: “Hosana! Ghinicuvãntatã easti atselu tsi yini tu numa a Domnului!
290b0a007e	Ghinicuvãntatã easti amirãriljea al David, tatãl a nostru tsi yini tu numa a Domnului. Hosana tu locurili multi analti!”
290b0b009d	Ashã intrã Isus tu Ieruzalem sh-tu templu. Sh-dupã tsi vidzu ghini itsido, bãgã oarã cã eara amãnat, ishi deadun cu doispridzatsilji cãtrã Betania.
290b0c0038	Alantã dzuã, cãndu ishirã di Betania elu avea foami.
290b0d00bb	Sh-vidzãnda di diparti un hic tsi avea frãndzi, elu s-dusi di videari nacã putea s-afla tsiva aclo. Ma cãndu s-apruche nu aflã tsiva, dicãt frãndzi, cã nu eara chirolu a hitsilor.
290b0e0077	Sh-Isus lji gri a hiclui, dzãcãnda: “Vãrã s-nu mãcã pute frut di la tini.” Sh-ucenitsilji a lui lu-avdzãrã.
290b0f00ee	Ashã agiumsirã tu Ieruzalem. Isusul dupã tsi intrã tu templu, apãrnji s-lji aĝuneascã atselji tsi vindea shi acumpãra nãuntru a templui sh-li rãsturnã measili a alãxitorilor di pãradzi shi scamnili a vinditorilor di purunghi.
290b100032	Sh-nu alãsa vãrã tsi s-purta lucri prit templu.
290b1100b9	Sh-lã nvitsa, dzãcãnda: “Vahi nu easti scriatã: ‘Casa a mea va s-acljeamã casa a pãrãcãlsirljei di tuti natsiunili’? Voi, lu avets adratã ca unã pishtireauã di furi!”
290b1200b7	Tora scriblji sh-mãrilji a preftsilor cãndu li avdzãrã aesti sboari cãfta cã cum s-lu vãtãma, ma avea fricã di nãsu, cã tutã multsãmea eara ciudisit di nvitsãtura a lui.
290b13003a	Cãndu s-featsi searã, Isusul ishi nafoarã di cãsãbã.
290b140056	Tu alantã dzuã dimineatsa, tricãnda vidzurã cã hiclu eara uscat dit rãdãtsinã.
290b150065	Sh-Petrul adusi a-minti shi lj-dzãsi: “Nvitsãtore, ia, hiclu tsi tini blãstimash easti uscat.”
290b16004c	Sh-Isusul apãndisinda lã dzãsi a lor: “Avets pistipsirea al Dumnidzãu!
290b1700e3	Dealihea vã-dzãc, macã vãrã va lji dzãc aishtui munti: ‘Scolã-ti shi arucã-ti tu amari’, sh-nu va s-aibã dilemã tu inima a lui, ma va s-pistipseascã cã atsea tsi ma dzãtsi va s-facã, itsido va s-lji si-adarã.
290b18007f	Trã atsea ma vã dzãc cã tuti atseali tsi voi cãftats pãrãcãlsinda, pistipsits cã va li-loats sh-va-vã si da a voauã.
290b1900a6	Sh-cãndu ahurhits s-pãrãcãlsits, macã avets tsiva contra a vãrui, ljirtats-lu tsi sh-Tatãlu a vostru tsi easti tu tseruri, s-vã ljeartã amãrtiili a voastri.
290b1a0073	[Macã voi nu ljirtats, nitsi Tatãlu a vostru tsi easti tu tseruri, nu va-s-vã ljeartã amãrtiili a voastri.]”
290b1b0085	Deapoea elji vinirã nãpoi tu Ierusalem, sh-cãndu elu imna prit templu, mãrilji a preftsilor, scriblji, sh-aushilji s-apruchearã,
290b1c0079	sh-lji dzãsirã: “Cu tsi puteari li fats tini aesti lucri? Cai ts-u deadi aestã puteari tsi s-li fats aesti lucri?”
290b1d0097	Sh-Isusul apãndisinda lã dzãsi a lor: “Sh-mini va vã fac un ntribari. Apãndisits-nji sh-mini va vã-dzãc cã cu tsi puteari li fac aesti lucri.
290b1e004c	Pãtidzarea a Ioanului eara dit tser icã di la oaminji? Apãndisits-nji.”
290b1f0089	Elji ahurhirã s-minduea namisa di nãshi: “Ma s-dzãtsem ‘dit tser’, elu va s-dzãc: ‘Atumtsea cãtse voi nu lji-pistipsitã?’
290b200081	Ma s-lji dzãtsem ‘di la oamnjili…’” (elji avea fricã di populu, cã tuts dzãtsea cã Ioanlu easti dealihea un prufit).
290b2100b4	Trã atsea apãndisinda, lji dzãsirã al Isus: “Nu lu-shtim.” Sh-Isusul apãndisinda, lã dzãsi a lor: “Nitsi mini nu ma vã-dzãc cã cu tsi puteari li fac aesti lucri.”
290c0100ec	Sh-deapoea apãrnji s-lã greascã cu parabolã: “Un om siminã unã ayinji, u avãrligã cu gardu, adrã unã loc di zdruminari aua, adãrã un pirĝu trã vigljeari sh-lã-u pistipsi a niscãnts ayinjitori sh-deapoea s-dusi diparti.
290c020071	Sh-tu chirolu a cutseariljei pitricu un sclav la ayinjitorlji di loari di nãshi unã parti di auã a-ayinjiljei.
290c030043	Ma elji lu-acãtsarã, lu bãturã sh-lu turnarã cu manjili goali.
290c040077	Elu pitricu nãpoi un altã sclav, ma elji dupã tsi lu-agudirã cu chetri, lu pliguirã tu cap sh-u turnarã rushinat.
290c050096	Nãpoi pitricu ninga un altã, ma elji lu vãtãmarã. Ma nãpoi pitricu mults altsã sh-di aeshti mults lji-bãturã, shi alantsilji lji-vãtãmarã.
290c060089	Lj-armasi ninga un di pitritseari: hiljilu a lui vrut. Tu soni l-pitricu sh-atselu dzãcãnda: ‘Ti hiljilu a meu va s-aibã respect.’
290c070082	Ma ayinjitorilji dzãsirã un cu alantu: ‘Aestu easti clirunomlu, hai s-lu vãtãmãm shi s-nã armãnã a noauã clirunumia.’
290c080044	Sh-lu acãtsarã, lu-vãtãmarã, sh-lu-arucarã nafoarã di ayinji.
290c090075	Tsi va s-facã domnul a-ayinjiljei? Elu va s-yinã sh-va s-lji chearã ayinjitorlji shi ayinjea va u-da a alantsilor.
290c0a006a	Ma nu u-avets ghivãsitã aestã scritura: ‘Cheatra tsi masturlji u-arcarã, s-featsi cheatra a cohilui?
290c0b0052	Atsea easti faptã di la Domnul sh-easti unã thavmã tu ocljilji a noastri.’”
290c0c00a2	Sh-elji cãftarã s-lu acatsã, cã achicãsirã cã elu lã avea dzãsã atsea parabolã contra a lor, ma avea fricã di multsãmea, sh-lu-alãsarã sh-fudzirã.
290c0d0058	Dupã atsea lji-pitricurã niscãntsã Farisei sh-Ierodianji tsi s-lu acãtsa tu zboari.
290c0e0125	Aeshti vinirã sh-lji dzãsirã: “Nvitsãtore, noi lu shtim cã tini eshtã dealihea sh-nu ntreghi di vãrã, cã nu badzã oarã fãnipsirea a-oamnjilor, ma lji nvetsã calea a Dumnidzãlui dupã ndriptatea. Easti ndreptu s-plãteshti taxa a Cezarlui icã nu? Prindi s-u plãtim icã nu?”
290c0f0077	Ma elu, cunuscãnda ipucrizia-a lor, lã-dzãsi: “Cãtse mi bãgats tu provã? Adutsets-nji un denar tsi s-lu ved!”
290c100086	Elji lji-adusirã. Shi elu lã dzãsi a lor: “A cui easti aestã fatsã sh-aestu priscris?” Elji lji-dzãsirã: “A Cesarului.”
290c1100b5	Atumtsea Isus apãndisi sh-lã dzãsi a lor: “Dats-lji a Cesarului atsea tsi easti a Cesarului, sh-a Dumnidzãlui atsea tsi easti a Dumnidzãlui.” Sh-elji s-ciudisirã cu nãsu.
290c12005e	Deapoea vinirã niscãntsã Sadutsei tsi dzãc tsi nu ari injeari, sh-lu ntribarã dzãcãnda:
290c1300c8	“Nvitsãtore, Moisul nã-alãsã scrisã tsi cãndu moari fratili a vãrui sh-alasi muljearea ni-fãrã cilimenji, fratili a lui prindi si-nsoarã cu veduva tra s-lji facã dupãyinitori a fratilui.
290c140048	Tora eara shapti frats, protlu si-nsurã sh-muri ni alãsatã cilimenji.
290c150048	U lo a doilu, ma sh-elu muri ni-alãsat cilimenji, tutashã sh-a treilu.
290c16007a	Di shaptilji u loarã di muljeari sh-murirã, sh-nu alãsarã clirunonji (dupãyinitori). Sh-dupã tuts muri sh-muljearea.
290c17006f	La injeari, cãndu va-s injeadzã, muljearea a cui di nãshi va s-hibã ea? Cã di shapti u-avurã muljeari.”
290c180088	Isusul apãndisinda lã dsãsi a lor: “Trã atsea voi hits tu cãbati cã nu li-shtits nitsi scriturili nitsi putearea a Dumnidzãlui.
290c19007e	Cãndu oaminjilji va s-injeadzã dit mortsã, nitsi va si-nsoarã, nitsi va si s-mãritã, ma va s-hibã ca anghilji dit tser.
290c1a00c6	Cãt di nyearea a mortsilor, nu avets ghivãsit tu cartea a Moisiul cã cum gri Dumnidzãlu dit rudz dzãcãnda: ‘Mini escu Dumnidzãlu al Abraham, Dumnidzãlu al Isac, sh-Dumnidzãlu al Iacov.’
