2800000005	Matej
2b0f0400c8	Ačhoven ana mande hem me ka ačhovav ana tumende. Sar so i loza našti te anel bijandipe korkori pestar te na ačhili upro čokot, ađahar ni tumen našti te anen bijandipe te na ačhiljen ana mande.
2b0f050090	Me injum o čokot, a tumen o loze. Ko ačhola ana mande hem me ano leste, ov anela but bijandipe, adalese so bizo mande našti ništa te ćeren.
2b0f060086	Te neko na ačhola ana mande, frdela pe avri sar i čhindi loza hem šućola, a esavken čedena hem frdena len ani jag, i tharena len.
2b0f070062	Te ačhona ana mande hem te mle lafija ačhona ana tumende, roden okova so mangena hem ka dobinen.
2b0f08004d	Akavai ki slava mle Dadesiri: te anen but bijandipe hem te oven mle učenici.
2b0f090054	Sar so o Dad volinđa man, ađahar hem me tumen volinđum. Ačhoven ano mlo mangipe.
2b0f0a0094	Te ićerđen tumen ko mle naredbe, ka ačhoven ano mlo mangipe, sar so hem me ićerđum man ko naredbe mle Dadesere, i ačhovava ano lesoro mangipe.
2b0f0b0062	Akava phenđum tumenđe te šaj mli radost ovel ana tumende hem te šaj tumari radost ovel pherdi.
2b0f0c0041	Akavai mli naredba: volinen jekh avere sar so me volinđum tumen.
2b0f0d004e	Nane po baro mangipe adalestar nego kad neko dela plo dživdipe ple amalenđe.
2b0f0e0041	A tumen injen mle amala te ćerđen okova so naredinava tumenđe.
2b0f0f00b2	Na vičinava tumen više sluge, adalese so o sluga na džanel so ćerela lesoro gospodari. Akana vičinava tumen amala, adalese so mothovđum tumenđe sa so phenđa maje mlo Dad.
2b0f1000bf	Na birinđen tumen man, nego me tumen birinđum hem čhivđum tumen te džan hem te anen bijandipe, hem tumaro bijandipe te ačhol, hem te šaj o Dad te del tumen sa so ka roden ano mlo anav.
2b0f110031	Akava naredinava tumenđe: Volinen jekh avere!”
2b0f120046	“Te o sveto mrzini tumen, džanen da man mrzinđa angleder tumendar.
2b0f1300aa	Te oven ine akale svetostar, o sveto ka volini tumen ine. Ali, adalese so na injen akale svetostar, nego me izabirinđum tumen olestar, zbog adalese o sveto mrzini tumen.
2b0f1400c2	Setinen tumen mle lafendar so phenđum tumenđe: ‘O sluga nane po baro ple gospodarestar.’ Te man progoninde, ka progoninen hem tumen. Te ićerde pe ko mlo Lafi, ka ićeren pe hem ko tumaro.
2b0f150063	A sa adava ka ćeren protiv tumende zbog mlo anav, adalese so na džanen Okole kova man bičhalđa.
2b0f160075	Te na avav hem te na vaćerav lenđe ine, naka oven ine kriva zako greh. Ali akana nane len izgovor zako pumaro greh.
2b0f170023	Ko mrzini man, mrzini hem mle Dade.
2b0f1800aa	Te na ćerav ine delja maškar olende save niko aver na ćerđa, naka oven ine kriva zako greh. A on dikhle o delja save ćerđum, a palem zamrzinde hem man hem mle Dade.
2b0f19005c	Ali, valjani te pherđol okova soi pisime ano lengoro Zakoni: ‘Mrzinde man bizo razlog.’
2b0f1a008f	A kad ka avel o Zastupniko, kole ka bičhalav tumenđe e Dadestar – o Duho e čačipnasoro kova avela e Dadestar – ov ka svedočini mandar.
2b0f1b0045	A hem tumen ka svedočinen, adalese so taro početak injen mancar.”
2b10010044	I o Isus phenđa: “Adava phenđum tumenđe te na otperen oti vera.
2b1002007a	Ka ikalen tumen oti sinagoga, a ka avel o vreme kad, svako kova ka mudari tumen, ka mislini da adaleja služini e Devlese.
2b1003003f	A adava ka ćeren adalese so na pendžarena ni mle Dade ni man.
2b1004009c	Adava vaćerđum tumenđe, kad ka avel adava vreme, te setinen tumen mle lafendar. Na vaćerđum tumenđe akava ko početak, adalese so injumle tumencar.”
2b10050065	“Ali akana džava Okoleste kova bičhalđa man, a nijekh tumendar na pučela man: ‘Kaj džaja?’
2b10060045	Nego, adalese so adava phenđum tumenđe, i žal pherđa tumare vile.
2b100700aa	Ali vaćerava tumenđe o čačipe: po šukari tumenđe me te džav. Adalese so, te na dželjum, naka avel tumenđe o Zastupniko. Ali te dželjum, ka bičhalav le tumende.
2b10080055	A kad ov ka avel, ka mothoj e manušenđe soi čače o greh, i pravednost hem o sudo.
2b1009003b	So tičini pe oto greh, adalese so na verujinena ana mande.
2b100a0053	So tičini pe oti pravednost, adalese so džava koro Dad hem naka dikhen man više.
2b100b004b	So tičini pe oto sudo, adalese soi o vladari akale svetosoro već osudime.
2b100c0051	Pana but so isi man te phenav tumenđe, ali adava naka šaj ine akana te akharen.
2b100d00c0	Ali, kad ka avel ov, o Duho e čačipnasoro, ka legari tumen ano sa o čačipe. Ov naka vaćeri korkoro pestar, nego ka vaćeri samo okova so šunela, hem ka vaćeri tumenđe okova so ka ovel.
2b100e004b	Ov ka proslavini man, adalese so mandar ka primini hem tumenđe ka vaćeri.
2b100f0061	Sa so isi mle Dade, mloi. Adalese phenđum tumenđe da mandar ka primini hem tumenđe ka vaćeri.
2b1010004b	Pana hari, hem naka dikhen man više, a onda pana hari, i ka dikhen man.”
2b101100ca	Tegani nesave lesere učenikonendar pučle jekh avere: “Soi adava so phenela amenđe: ‘Pana hari, hem naka dikhen man, a onda pana hari, i ka dikhen man’, hem: ‘Adalese so džava koro Dad’?”
2b1012005c	I phende: “So mislini adaleja kad phenela: ‘Pana hari’? Na džanaja sostar vaćeri.”
2b101300c7	A o Isus džanđa so mangle te pučen le, hem phenđa lenđe: “Pučena tumen maškara tumende so značini adava so phenđum: ‘Pana hari, hem naka dikhen man, a onda pana hari, i ka dikhen man’?
2b10140094	Čače, čače vaćerava tumenđe: Ka roven hem ka tugujinen, a o sveto ka radujini pe. Ka oven žalosna, ali tumari žalost ka irini pe ani radost.
2b101500b2	Ano dukhai i đuvli kad bijani, adalese so alo lakoro vreme, ali kad bijanđola o čhavoro, radosnoi adalese so anđa e čhavore ko sveto, i bistrela upro pharipa save nakhavđa.
2b10160096	Ađahar hem tumen akana injen žalosna, ali me palem ka dikhav tumen hem tumare vile ka radujinen pe, hem niko naka šaj te lel tumendar adaja radost.
2b10170087	Hem adava dive ništa više naka pučen man. Čače, čače vaćerava tumenđe: sa so ka roden mle Dadestar ano mlo anav, ka del tumen.
2b1018006a	Đi akana ništa na rodinđen ano mlo anav. Roden hem ka dobinen – te šaj tumari radost ovel pherdi.”
2b10190094	“Akava vaćerđum tumenđe ano priče. Avela o vreme kad više naka vaćerav tumenđe ano priče, nego phravdeste ka vaćerav tumenđe e Dadestar.
2b101a0065	Adava dive ka roden e Dadestar maje ano anav. Na phenava tumenđe da me ka molinav mle Dade tumenđe,
2b101b0070	adalese so hem korkoro o Dad volini tumen adalese so tumen volinđen man hem poverujinđen da aljum e Devlestar.
2b101c005a	E Dadestar ikliljum hem aljum ko sveto. Akana ačhavava o sveto hem džava mle Dadeste.”
2b101d0067	Tegani lesere učenici phende: “Ače, akana vaćereja amenđe phravdeste, bizo te vaćere ano priče.
2b101e0090	Akana džanaja da sa džane hem na valjani neko te pučel tut nešto, adalese so sa angleder džane. Adalese verujinaja da aljan e Devlestar.”
2b101f0030	A o Isus phenđa lenđe: “Akana li verujinena?
2b1020009f	Ače, avela o vreme – hem već alo – kad sare ka našen svako pese ki strana, a man ka ačhaven korkore. Ali me na injum korkoro, adalese soi o Dad mancar.
2b1021008f	Akava phenđum tumenđe te šaj ovel tumen mir ana mande. Ano sveto ka ovel tumen nevolja, ali tumen oven zorale – me pobedinđum e sveto.”
2b1101009c	Kad sa adava o Isus vaćerđa, vazdinđa plo šero nakoro nebo, hem phenđa: “Dade, alo o vreme. Proslavin te Čhave, sar te šaj o Čhavo proslavini tut.
2b1102006c	Adalese so, tu dinđan le vlast upreder svako manuš te del večno dživdipe sarijenđe kolen tu dinđan le.
2b11030072	A akavai o večno dživdipe: te pendžaren tut, e jekhe čačikane Devle, hem e Isuse Hriste, kole tu bičhalđan.
2b11040057	Me tut proslavinđum ki phuv ađahar so završinđum i buti savi dinđan man te ćerav.
2b11050079	A akana tu proslavin man kora tute, Dade, esavka slavaja savi ine man kora tute angleder nego so o sveto inele ćerdo.”
2b1106008a	“Mothovđum to anav e manušenđe kolen dinđan man taro akava sveto. On inele kle hem tu dinđan len maje hem on ićerde pe ko to Lafi.
2b1107002f	Akana džanen da sa so dinđan man avela tutar.
2b11080098	Adalese so, dinđum len o lafija save tu dinđan maje hem on prihvatinde len hem čače halile da me aljum tutar, hem poverujinde da tu bičhalđan man.
2b11090060	Olenđe molinava. Na molinava zako sveto, nego zako okola kolen dinđan man, adalese soi on kle.
2b110a004c	Sa soi mlo, kloi, hem sa soi klo, mloi, a me injum proslavime prekalo lende.
2b110b00a1	Me na injum više ano sveto, ali oni ano sveto, a me avava kora tute. Svetona Dade, arakh len te anaveja, save dinđan maje, te oven jekh sar so amen injam jekh.
2b110c00b4	Đikote injumle olencar, arakhljum len e anaveja save dinđan man. Arakhljum len hem nijekh olendar na propelo, sem okolestar kovai osudime ki propast, sar te pherđol o Sveto lil.
2b110d0084	A akana avava kora tute, ali akava vaćerava sar pana injum ko sveto, sar te šaj te ovel len ana pumende o pherdipe oti mli radost.
2b110e006e	Dinđum len to Lafi, a o sveto zamrzinđa len, adalese so on nane oto sveto, sar so hem me na injum oto sveto.
2b110f0045	Na molinava te le len taro sveto, nego te arakhe len e Bišukarestar.
2b11100034	On nane oto sveto, sar so hem me na injum oto sveto.
2b11110031	Posvetin len te čačipnaja; o čačipei to Lafi.
2b1112004d	Sar so tu man bičhalđan ano sveto, ađahar hem me len bičhalđum ano sveto
2b11130052	hem korkore man posvetinava zako olenđe, hem on te oven posvetime čačipnaja.”
2b11140068	“Ali, na molinava samo lenđe, nego hem okolenđe kola prekalo olengoro lafi ka poverujinen ana mande,
2b111500a7	te šaj sare oven jekh. Sar so injan tu, Dade, ana mande hem me ana tute, ađahar hem on nek oven jekh ana amende, te šaj o sveto te poverujini da tu bičhalđan man.
2b1116004f	Me dinđum len i slava savi tu man dinđan, te oven jekh sar so amen injam jekh
2b1117009e	– me ano lende, a tu ana mande – te oven savršena ano jedinstvo, te šaj o sveto džanel da tu bičhalđan man hem da len volinđan sar so volinđan man.
2b111800b1	Dade, mangava okola kolen dinđan man te oven mancar adari kaj me injum hem te dikhen mli slava, savi dinđan man adalese so volinđan man angleder nego so o sveto inele ćerdo.
2b1119006c	Pravednona Dade, iako o sveto na pendžari tut, me pendžarava tut, hem akala džanen da tu bičhalđan man.
2b111a0081	Mothovđum lenđe to anav hem pana ka mothovav le, te šaj o mangipe saveja tu volinđan man ovel ano lende, hem me ano lende.”
2b1201009b	Kad završinđa i molitva, o Isus dželo ple učenikonencar ki aver strana oto potok Kedron. Adari inele jekh vrt ko savo ov hem lesere učenici đerdinde.
2b12020070	A o izdajniko o Juda džanđa zako adava than adalese so o Isus but puti arakhi pe ine adari ple učenikonencar.
2b120300c3	I o Juda alo adari hem anđa peja četa e rimesere vojnikonendar hem e hramesere stražaren, kolen bičhalde o šerutne sveštenici hem o fariseja. Pumencar legarde baklje, svetiljke hem oružje.
2b1204005c	A o Isus, adalese so džanđa sa so ka ovel oleja, iklilo hem pučlja len: “Kas rodena?”
2b1205007e	On phende lese: “E Isuse taro Nazaret!” A ov phenđa lenđe: “Me injum.” Olencar terdino hem o Juda, lesoro izdajniko.
2b1206004a	A kad phenđa lenđe: “Me injum”, cidinde pe napalal hem pele ki phuv.
2b12070060	Tegani o Isus palem pučlja len: “Kas rodena?” A on phende lese: “E Isuse taro Nazaret.”
2b1208006a	O Isus phenđa lenđe: “Phenđum tumenđe: Me injum. I, adalese so man rodena, muken akalen te džan.”
2b12090071	Adava phenđa sar te pherđol okova so angleder phenđa: “Na našalđum nijekhe okolendar kolen dinđan man.”
2b120a008c	A e Simone Petre inele mači, i ikalđa le, khuvđa e prvosveštenikosere sluga hem čhinđa lesoro desno kan. E slugasoro anav inele Malho.
2b120b0077	O Isus phenđa e Petrese: “Irin o mači ano korice! Sar te na pijav oti čaša e patnjaja savi dinđa man mlo Dad?”
2b120c005d	Tegani i četa, olakoro naredniko hem e hramesere stražarija dolinde e Isuse hem phandle le.
2b120d005d	Najangle legarde le koro Ana e Kajafasoro sastro. O Kajafa inele prvosvešteniko adava berš.
2b120e0073	A o Kajafa inele adava kova savetujinđa e jevrejengere vođen dai po šukar jekh manuš te merel zako sa o narodo.
2b120f009c	Palo Isus pođinde o Simon Petar hem pana jekh učeniko. Adale učeniko o prvosvešteniko džanđa, i ov e Isuseja đerdinđa ko boro e prvosveštenikosoro,
2b121000b5	a o Petar ačhilo avri angli kapija. Tegani iklilo okova dujto učeniko, kole o prvosvešteniko džanđa, vaćerđa e sluškinjaja koja pazini ine anglo udar, i anđa e Petre andre.
2b12110089	Tegani adaja sluškinja pučlja e Petre: “Na li hem tu injan jekh akale manušesere učenikonendar?” O Petar phenđa: “Na injum.”
2b12120091	A o sluge hem o stražarija tharde jag hem terdine adari te tačon, adalese so inele šil, i ađahar hem o Petar terdino olencar hem tačola ine.
2b1213006b	A zako adava vreme o prvosvešteniko ispitujini ine e Isuse lesere učenikonendar hem lesere sikavibnastar.
2b121400a4	O Isus phenđa lese: “Me javno vaćerđum e manušenđe. Uvek sikavđum ani sinagoga hem ano Hram, kaj sa o Jevreja čedena pe, hem ništa na vaćerđum garandoj.
2b1215005c	Sose man pučeja? Puč okolen kola šunde so vaćerđum lenđe. On džanen so vaćerđum.”
2b12160082	Kad phenđa adava, khuvđa le šamarka jekh sluga kova adari terdino hem phenđa: “Ađahar li vaćeri pe e prvosveštenikoja?”
2b12170087	O Isus phenđa lese: “Te phenđum nešto pogrešno, dokažin dai adava pogrešno. Ali te phenđum nešto šukar, sose khuveja man?”
2b12180041	Tegani o Ana, phandle, bičhalđa le koro prvosvešteniko Kajafa.
2b1219008b	Sar o Simon Petar terđola hem tačola ine, pučle le: “Te na injan hem tu jekh olesere učenikonendar?” A ov hovavđa: “Na injum.”
2b121a0089	Jekh sluga e prvosveštenikosoro – o rođako okolesoro kasoro kan o Petar čhinđa – phenđa: “Na li dikhljum tut oleja ano vrt?”
2b121b0036	A o Petar palem hovavđa hem odmah o bašno đilabđa.
2b121c00d0	Rano sabale e Isuse legarde taro e Kajafasoro čher ki palata e Pilatesiri. E jevrejengere vođe na đerdinde ki palata, sar te na oven nečista palo pumaro adeti, adalese so mangle te han i pashalno večera.
2b121d005c	Adalese o Pilat iklilo anglo lende hem pučlja len: “Zako so optužinena akale manuše?”
2b121e0057	A on phende lese: “Te na ovel ine krivo akava manuš, amen naka preda le ine tute.”
2b121f0095	Tegani o Pilat phenđa lenđe: “Len le tumen, i sudinen lese palo tumaro zakoni.” A o Jevreja phende lese: “Amen na tromaja nikas te mudara.”
2b1220005a	Akava ulo sar te pherđol okova so o Isus phenđa e meribnastar saveja valjanđa te merel.
2b12210076	O Pilat tegani palem đerdinđa ki palata, vičinđa e Isuse, hem pučlja le: “Tu li injan o caro e Jevrejengoro?”
2b12220058	A o Isus phenđa: “Vaćereja li adava korkoro tutar, ili avera vaćerde će mandar?”
2b12230072	O Pilat phenđa: “Me li injum Jevrejco? To narodo hem o šerutne sveštenici predinde tut mande. So ćerđan?”
2b122400c9	O Isus phenđa lese: “Mlo carstvo nane akale svetostar. Te ovel ine mlo carstvo akale svetostar, mle sluge ka maren pe ine te na ovav predime e jevrejengere vođenđe. Ali mlo carstvo nane akatar.”
2b122500ef	Tegani o Pilat phenđa: “Znači, tu injan caro!” A o Isus phenđa: “Ađahari sar so pheneja: Injum caro. Me akalese bijandiljum hem akalese aljum ko sveto: te svedočinav zako čačipe. Svako kovai oto čačipe, šunela mlo glaso.”
2b122600ab	A o Pilat pučlja le: “Soi o čačipe?” Kad adava phenđa, o Pilat palem iklilo anglo e jevrejengere vođe, i phenđa lenđe: “Na arakhava nisavi krivica upro leste.
2b12270079	Ali tumen isi jekh adeti zaki Pasha te mukav tumenđe jekhe phandle. Mangena li te mukav tumenđe e jevrejengere caro?”
2b12280048	A on vičinde: “Na ole, nego e Varava!” A o Varava inele razbojniko.
2b1301002e	Tegani o Pilat naredinđa te šibinen e Isuse.
2b13020060	O vojnici ćerde lese kruna oto kare hem čhivde la lese ko šero, hem urjavde le lolo ogrtači.
2b1303007d	Tegani lelje te aven nakoro leste hem te phenen lese: “Te ove sasto, e jevrejengere carona!” Hem khuvena le ine šamarke.
2b13040097	O Pilat palem iklilo avri, hem phenđa e narodose: “Ače, ikalava le avri angla tumende, ali te džanen da na arakhljum nisavi krivica upro leste.”
2b13050078	Tegani o Isus iklilo avri, e krunaja oto kare ko šero hem ano lolo ogrtači, a o Pilat phenđa: “Dikhen e manuše!”
2b130600e8	Kad o šerutne sveštenici hem o stražarija dikhle le, vičinde: “Čhiv le ko krsto! Čhiv le ko krsto!” A o Pilat phenđa lenđe: “Len le tumen, i čhiven le ko krsto, adalese so me na arakhljum nisavi krivica upro leste.”
2b1307008f	A e jevrejengere vođe phende lese: “Amen isi Zakoni, hem palo adava Zakoni ov mora te merel, adalese so tvrdinđa dai e Devlesoro Čhavo!”
2b1308002e	Kad o Pilat adava šunđa, po više darandilo,
2b13090062	i palem đerdinđa ki palata hem pučlja e Isuse: “Kotar injan?” Ali o Isus ništa na phenđa.
2b130a008f	Tegani o Pilat phenđa lese: “Maje li na mangeja te phene? Na džaneja li da isi man vlast te mukav tut hem vlast te čhivav tut ko krsto?”
2b130b00a4	O Isus phenđa lese: “Naka ovel tut ine nisavi vlast upra mande, te na ovel će ine dindi e Devlestar. Adalesei po baro greh okolesoro kova predinđa man tute.”
