2800000006	Matiyu
2c101100ba	ko kubure wadin dọrtu Bulus nin nanan chin me, achin jertiza,”ale anite din durtu Kutellẹ kona akatin usaura natellẹ nin likara! Idin dursuminu tibau tona Kutellẹ ma bolu minu.
2c10120117	Kubure wa liubun dọrtunanin nayiri gbardan, Udak ligaghe Bulus ayime nana ka, antina akwila yene kubure anin woro u funu unanzaghe ulena wadi nan nya kubure. Anin belle, Nan nya lisan Isa Christi nuzu udas uchin kuburakone! Sa umọlu kubi ufunu unanzaghe tin na achino kubure.
2c101300d6	Adide kubura kone yeni na adunan sesu nanin nikububa bar na awangha a su tiyenju bun kiti nanite ba, bar nanin nibinai mine nana. Itinna ikifo bulus nin Sila inin yira nani udu kitik nanit nbun nanan nago ka gbiri.
2c10140090	Adide kubura kone da nin gninu ubun nago kagbiri inin woro nanin, “Anit alele a Yahudawari, idin fizu nibinai nanite nan nya ka gbiri bit kan.
2c10150033	Idin dursuzu nari tidoka tona arik a Roman yirmuba!
2c101600a8	Anit gwar dofuno alena iwa kifo an Barnabas nin Sila nin liru kinu, itina fonanin. Ago na Romawa ta a sojoje ijera alituk nan Bulus nin Sila inin kwizo nani nin tishon.
2c101700d5	Nin nanin asojoje tinna ikwizo Bulus nin Sila nanza kan nin tishon. Dana imala kwizu nanin yira nanin shintino nan nya kuti lichin. Inin woro unan yenju kuti lichinghe ati iyizi me kan kiti mine bar iya nuzu udas.
2c1018010f	Dana unan lura kuti lichinghe lanza nanin atinna atere Bulus nin Sila anin shintino nanin kuti lichin kun nan nya. Kikane, ata nanin iso kutin inin nakwa abunu mine. anin tere abunu mine nin gna likara kitik nacha, bar bulus nin sila wa ghe ichanchana nin na bunumine ba.
2c10190075	ghen kitik, Bulus nin Sila iwa tinin nin zazunu Kutellẹ nin su navu. Amon anan kuti lichinghe wa tinin lanzu nanin.
2c101a0078	kwak kutin tinnan zunu ka. Bar uzunu kuti, kuti lichinghe tina kupuno kidawo nghan na bunu nanan lichighe tin na ibuntu.
2c101b00f7	Unan kata kuti lichinghe yene kuti lichin puno kidawo bar uzunu kiti. Awa yenefo anan lichin nuzu ichuo kap. nin yenu nanin a tinna anutuno litan achina molu litime, bar awa yinin ago ka gbiri ma chinghe blin lai ba andi anan lichinghe nuzu ichuo.
2c101c0064	Bulus yene unan kata kuti lichin ghe a tin na a kalan teat ajartina nin ghe,”Na uwa molu litife ba
2c101d00a7	Unan kata kuti lichin jartina ninmon ida nighe ufitinla mas anan yene alenghe na udu nan nay kuti lichin. Nin ketizu kidawa nin fiu, amini wa diu inbun Bulus nin Sila.
2c101e0074	Anin nutuno Bulus nin Sila udas kuti lichin anin tirino nanin:”Ulai mine dondon, yari men basu inan sẹ ubale?”
2c101f0048	Inin kwanghe, “Yino nin Isa unan Ugo, fe nin kilari kap ma sẹ ubolu.
2c1020004a	Kikane Bulus nin Sila belinghe nghari Isa kitime nin ko ngha kilarime kap.
2c10210097	Kikanere unan kata kuti licbinghe kusu nanin niti shaltizumine, nin kani kitik nin kitikke. Kikanere Bulus nin Sila sughe ubaptiszima ame nin kilarime.
2c102200a9	Kikanere unan kata lichinghe yira Bulus nin Sila udu nan nya game anin nananin imonli ili. Ame nin kilarime wa laza liburi libo kan bar inin yinna sauyenu nin Kutellẹ.
2c10230088	Nin shantu kitin kuwi, adide benle among asojoji ido kiti kuti lichinghe ibelin unan kata kuti lichin,”Achin awaba lichi ighe nene!”
2c102400b3	Dana unankata lichin lanza nani, atinna abele bulus ku,”Adideh ka gbiri worai nchin minu ighah. CBar nanin anin nabe chinon kuti lichinghe nene inin gah nan nya kibinai kibo!”
2c10250131	Ame bulus nin belle unan kata kuti lichingh, “Adide kagbiri woro anit i kwizu nari ibun nanit, ninnanin arikima Aromawere, inanin na ti nari kuti lichi. Nene idinun su inutun nari sa ubenlu nanit ka gbiri! Na arik yin ba! Sai tiyene ago ka gbiri da ida nutuno nari ninlitimine nan nya kuti lichinghe.”
2c102600a1	Nin nanin asojoji tinna idi bellin ago kagbiri ilemon na Bulus belle. Dana ago kagbiri lanza an Bulu nin Sila Aromawari itinna lanza fi, bar iwa ti imon inanzan.
2c102700aa	Nin nanin ago kagbiri tinna ida woro Bulus nin Sila igaparta nanin ilemon na isu nanin. Ago ka gbiri nutuno nanin nan nya kuti lichin ini belle nanin ichin anin ka gbiri.
2c102800d9	Dana Bulus nin Sila chino kutin lich, itinna pira igan Lidiay. Kikane ise ghe ame nin amon anan yinu sauyenu. Ma inin na anan yinu sauyenu likara kibinai nin yinnu nin Is, kikanere anan kadura chino ka gbiri Philipia.
2c1101007c	Inanin wachinu nigbiri nigbir Amphipos nin Apollolonia ma inin da kagbiri Thessalonika. Kikane wadi kiti zursuzu na Yahudawa
2c1102009f	In wui na sabbath Bulus pira kitin zursu nafo usum. Tisati tat awa pichu ko ayeme asabbath. Amini wa dursuzo anite tipipinlitafe woro Isa amere mazamu Christi.
2c110300d9	Amini wa nuna nanin nuzu litafe. anan yenjun bun na nyerti kiden ame Misiah maku akura fita nin lai tutun. Amini wabelin” Ule unite amere Isa ah Christi. Anaku amini na fita tutun, nanare anan yenjun bun nabelin”.
2c11040103	Among a Yahudawa kikane yinna nin nilemon na Bulus belle inin chizina zurzu nin Bulus nin Sila. Kikane ma amon wadiku na Yahudawari ba nin umong uwani unan dortu Kutellẹ amini tutun wa yinin nin liru kitenen Isa, inanin wa chizina uzursu nin Bulus nin Sila.
2c11050177	Amon adida na Yahudawe ayimine wa nana nin nanite bar na iwa yinin sauyenu nin lirulena Bulus durso nanin. Bar nanin i do idi yichila anit gbarda ini rususzo anit idofin nanin. Nin nanin inin, adide na Yahudawe nin pitirno anit gbardan inin ta jartizu. Ayahudawa ane tinna ido igan Jason kikana an Bulus nin Sila wasosinku. Iwa dinin su inutun Bulus nin Sila udas kitinanite.
2c110600de	Imini wa se an Bulus nin Sila wadi nan nya kilare b, inanin wa se Jason ma inin kifo gh. Ma inin wunughe nin among anan yinnusauyenu kiti nago ka gbiri. Inin belle” Anit alena idin fizi nibinai iyẹ ida kikanema tutyun.
2c11070074	Ame Jason yira nanin achau in game. Na idimun su kaisar ba. Inanin belle umong unit diku lisame Isa amere ugo kiden.
2c11080049	Dana lipitin nanite da kitikirum nin nago ka gbiri nibinai mine nana kan.
2c110900b8	Ago ka gbiri ta Jason na ikubu inin belle nanin ima ni nanin ikubua andi Bulus nin Sila fia nibinai nanite tutunba. Nin nanin ago ka gbiri in belle Jason nin nannan yinnu sauyenu nyha.
2c110a00b1	Nin kitik kan, anan yinnu sauyenu tinna inutuno Bulus nin sila nan nya Thesalika udu ka gbiri Berea. Dana Bulus nin Sila wa duru kikane, itinna i pira kitin zursuzu na Yahudawa.
2c110b00dd	Ayahudawan Thasalonika wa xinin su lazin liru Kutellẹ nafo Ayahudawan Berea ba, inanin wa lanza gigime uliru kitenen Isa. Kolome liri iwa gartu tipipin nin litimine iyinin kidegen liru ulena Bulus wa bellin kitenen Isa.
2c110c008a	Bar udursuzu Bulus Ayahudawa gbardan yinna nin Isa, nin na mong awani alena Ayahudawaba nin nanilime alena Ayahudawariba wa yinin nin gye.
2c110d00c7	Nanin tutun Ayahudawa nan nya thasalonika lanza Bulus din durzsuzu uliru Kutellẹ kitenen Isa. Inanin wa do Uberea inin woro nin nanit alena idi kikane ibelle imong ilena imati ilanza ayi nin Bulus.
2c110e0082	Among anan yinnu sauyenu yira Bulus ku udukuasri lkurawa kuda inan nya udu kan ka gbiri. Sila nin Timintawus wa soh nan nya Berea.
2c110f00fc	Dana Bulus nin nanan yinnu sauyenu iwa duru ugefe kuraw, itinna pira ujirgin mmen kata udu kagbiri Antakia. Bulus ninworo nin nale ne dã ninṣhe.”Belle Sila ninTimintawus idak kitinin in Atantakia.” Anite ne chino Antakia ma inin kwila udu Berea.
2c1110009d	Nan nya Athens Bulus soncha Sila nin Timotawus idak. Nan nya nani, achina a kilino ka gbiri. Amini wa lanza mmang kibinaime ba bar ka gbiri wadini chil(idol)
2c111100e6	Amini wa duo kitin zursu na Yahudawa anin lirina kitenen Isa nin na Yahudawa, ah tutun a Greek alena na sere ilemon na a Yahuda yinna mu. Amini wa nuzu udas atinna kolome liri anin lira kiti nanite alena awa zuro nan ghinu kikane.
2c11120184	Bulus zuro nin among anan dursuzu inanin wa dinin so iliru kitene nilemong na anit yinnamu. anite wa din yichi Among Epicorion, among iyichananin Stoiks. Inanin wa belin Bulus ku ilemong na inin yinnam, inin tiringhe iyeri ame yinnamu. Among woro nin natimine “nafo adinbellu kutellẹ kona tiyirimuba”. Inin woro bar na Bulus wa dinbelu nanin Isa naku amini nafita adimun ilai tutun.
2c1113009c	Among tinna iyiraghe kiti kana kana adide ka gbiri din zursuzu. Dana iduru kikane inin woro nin Bulus, “Benle nari, iyapin imong ipese udin dursuzu anite?
2c11140056	Idin dursuzu imong ilengena tiyirimung b, bar nani iyadi nari tiyinin iyapimonari ine.
2c11150052	Anitin Athans nin nalena idi kusari kone ne isosinku, idinin so ilaza uliru upese.
2c1116005e	Nin nani Bulus tina ayisina mbun mine anin woro.”Anit Athaan, yene anughe idinin nadini kan.
2c111700db	Mbele nanin bar, dana indinchinu mmini yene mmong ilengebna idin zazunu, mmini yene kon kubagadi nin lisa kona idin yichu kunin: KUTELLẸ KONA TIYIRUMU BA. Nene mma belin minu Kutellẹ kona idin zazunu na iyirughe ba.
2c1118008d	Amere Kutelle ulena anake uyi nin nimog vat nan ny. Amere min koyang nan nya kitene nin kutin, na adin sozu kudaga kona inake nin na charaba.
2c11190073	Na adimin so nimong na ina ke bar ameba Amre nani nari ulai nin ununfash, Amini na ni nanin mmong ilena idimung su.
2c111a008c	Kubin hizine, Kutellẹ nake unit nin wanim, nan nya minere ama maru anit nan nya iye na isozun ko kame kagbiri. Amini ana ti anit niti kubi
2c111b0089	Ana dimun su anit yinin anit dinin sume. Bar inan piziraghe inin saghe. Kutellẹ dinin su ti pizirughevat nin nani adi ku popo nan arik.
2c111c0068	Bar Kutellẹre ta tidimi la, tidin chinu ti diku, nafo na umong belle nan nya min, 'bar arik nono mere.
2c111d006e	Barnanin arik nono Kutellẹ ari, na tiwa yene nafo Kutellẹ masin ugold ko usilva ko kutala, kona anit nake.
2c111e00a0	Kubi kona anit yiru ilemong na Kutellẹ dinin su mine i su, [kubin sirti] na ana fuor nanin ba. Bar nanin nene Kutellee na woro anite vat ichin matiza manazan.
2c111f008e	Amini na belin nari umong uwui din chinu na ama da su kogha ku kiwucho kidegen nin niti ulena ana fere, amini nafe unit une nuzun kisek [ukul]
2c11200084	Dana anit ilanza Bulus uworo unite fita nuzu kisek dana ana ku, amon mine tin na isisila ghe. Amon nin belinghe adak ilonliri tutun.
2c11210024	Dana ibelle nanin Bulus tinna ahgha.
2c112200d9	Vatninnanin among dofuno Buluse ku inin yinna nin liru kitenen Isa. Nan nya nanit alena yinna nin Isa umong wa diku lisame Dionysius. Tutun umong uwani wadiku lisame Damaris nin na mong nan ghinu na iwa yinin sauyenu.
2c12010046	Nin kidu, Bulus chino ka gbiri Athens amini wa gya udu kagbiri Korint.
2c120200c5	Kikane a zuro nin ku Bayahudi ulena lisame wadi Akila nin wanime Briskila itabotak konkubi ninkidun unuzu ka gbiri Roma nan nya Italiya. Ichin Roma bar ugo klidius, wabalin Ayahudawa vat chin Roma.
2c1203008a	Akila nin Briskila iwadin sesu nikubu libau kia adanga. Ame Bulus wa yiru kia nadanga, ninnanin atinna asọ nan ghinu nin su kata ligowe.
2c12040095	Ko ayeme asabbath, Bulus asa do kintin zursu na Yahudawe, amini asa lira nin na Yahudawa ah alena a Yahudawariba. Amini wa dursuzo nanin kitenen Isa.
2c120500d9	Sila nin Timontawus dã unuzu kusarin Makidonia. Dana iduru kikane, Bulus tinna achino kata makeke ku danga. Amini wa yiru kubime chin dursuzu a Yahudawa tipipin kitenen Isa. Amini wa belin nanin ai Isa amere Christi.
2c12060134	Kikane a Yahudawa tinna inari Bulus ku inin tinna na belu imong inanzan kiteneme. Ninnanin atin na azalina lidau nalutik me bar Kutellẹ lanza man ninghinu ba, anin woro nanin,”Andi Kutellẹ ma sumunu uhor, a ma su bar anughere, na bar men ba! Nuzu nene udunbun Inma di belu kiti na Lena a Yahudawari ba!
2c120700bf	Bar nanin Bulus tinna achino kitin zursu na Yahudawa anin duo kilari kana kiwa di kupopo, anin dursuzo kikane. Titus Justus, unan kilare a wadi ku Yahudawa ba amini wadi unan durtu Kutellẹ.
2c120800d0	Nin kidun, ude kiti n zursuzu na Yahudawa, iwadin yichighe Krispus, nin vat kilarime wa yinin nin Is. anit gbardan nan nya korintian alena lanza Bulus ku iwa kuru yinna nin Isa inanin wa su nanin ubaptiszima.
2c120900a3	Nan nya kitik Ugo Isa nuna Bulus ku nmoro yenji kiti bun anin woroghe,”Na uwa lanza fiu nanit alena idinin sufeba, nin nin nanin na uwa ti tik belu kitenenin ba,
2c120a0088	Bar na inma bunfi na umon ma lanzifi ukule kikane ba. leubun bellu nani kiteni, bar anit di gbardan kagbiri kane naidi anit ni ghari.”
2c120b0050	Nin nanin Blua sọ ata likus kagizi, dursuzu nanin uliru Kutellẹ kitenen Isa.
2c120c0089	Dana Galio so kugovuno Roma kusarin Achai, Adide na Yahudawe nin tinna ikifo Bulus ku. Iyira ghe ido kiti govuno nin liru kinu kitene me,
2c120d0065	Inin wor, “Ule unite din dursu anit izazin Kutellẹ nan nya tibau tona arik a Yahudawa yirimun ba.
2c120e0088	Dana Bulus wa china ulirinu, Gollio nin woro a Yahudawa,”Andi unit ulele puro ma dortu bit a Romaw, da iwa lanzu ilemon na idin belli.
2c120f00ae	Nin nanin, idin belu kitene tisa nin madortu mine a nin Yahudawa, bar anin atimine iwangha bele imon kitene ni lemone. Bar nanin na men masu uwuchu kiden kitene nile mone ba!
2c12100062	Dana Gallio belle nanin, amini wa belin a sojoji inutun a dide na Yahudawa nuzu kitin wuchu kiden.
2c12110084	Ninnanin ani tinna ikifo ude na Yahudawa, Sosthennes. inanin wa foghe ibun kitet wusu kiden. Vat nanin Gallio wa su imong kitene ba.
2c121200b0	Bulus nin tah ayiri nin nana yinu sauyenu nan nya Korinth. amini wa piru kabarak mmen nin Briskila ah Akila inin kata udu u Siria. Amini wa buo titime bar isilin ile na awa su.
2c12130099	Inanin wa duru kagbiri. Efasu, Briskila nin Akila tinna isuo kikane. Bulus litime pira kitin zursuzu na Yahudawa anin belle a Yahudawa uliru kitenen Isa.
2c1214002c	Inani wa belinghe a ti ayiri, amini wa nari.
2c1215007a	Amini wa bellinanin mma dak in lonliri adi Kutellẹ yinna indak. Ninanin amini wa piru ka barak mmen anin gya udu Efasus.
2c121600ad	Dana kabarak mmen da ka gbiri. Kaiseri, Bulutina atolo. Amini wa piro udu Urshalima anin liso anan yinusauyenu kikane. Ninnanin atinna gya udu ka gbiri Antiok kusarin Siria.
2c121700da	Bulus leu kubi nin anan yinusauyenu kikane. Ninnanin atinna achino u Antiok anin pira ningbiri nigbiri gwardan kusarin Galantia nin Firigia. Amini wa risu anan yinusauyenu i yini kan nan nya liri Kutenlẹ kitenen Isa.
2c12180090	Dana Bulus wa diichin nan aya Firisia, ku Yahudawa lisame wadi Afolos ada Efisus. Awa nuzu kusarin ka gbiri Alexzadria amini wa yiru litafi kan.
2c121900c0	Among anan yinnusauyenu durso Apolos ku tibou tona Isa dininsu ait s, amini wadurso imongne kiti nanit. Ninnani, awadi dursuzu imong kap ba kitenen Isa. Bar ame yiru ubaptizzima Yohanari chas.
2c121a00c8	Apolos duo kitin zursuzu na Yahudawa, amini wa belin anite kikane kitene nimong ilena amena yini. Dana Briskila nin Akila lanza udursuzu me, itinna iyiraghe udu gamine inan dursuzoghe kan kitenen Isa.
2c121b010e	Dana Apolos yinna ama ghiu udu kusarin Aciya, anan bi nanya Efisus woroghe uma chaunu asu nanin. Inanin wa nyerti udu kiti nanan bin Aciya inin woro seren Apolos ku nin kibinai kirum. Nin duru kikane, amini wa bun alenge na Kutellẹ wa lanza nkune-kune iyinin nin Yesu.
2c121c0098	Apolos wadi liru nin likara nan nadidya na Yahudawa vat nin nalena iwa din lanzughe. Nanyan bellu niyerte ilauwe, awa yinini udursu nani Yesure umasiye.
2c130100a5	Na Apolos wadi korint, Bulus cino Firiziya nin Galantiya anin kata udu u Asia, amini wa kwilin udu Efisus. Anin zuro nin namong i woroghe inin ma anan yinusauyenuri.
2c13020092	Atirino nani, “Inaseru Ufunu Ulau kubi kona ina yinin nin liru Kutellẹ? Inanin wa kwanghe iworo natina seru ba. Na tina lanza Ufunu Ulau ba”
2c130300a3	Bulus tirino, “Na iwa shintin minu ushitunu ulauwe, iyaghari iwa yinin?” Inanin wa belinghe,”Tina yinin nin ilemon na Yohana unan su baptiszima na dursuzo”
2c130400c4	Bulus woro(belle), “Yohana na sulsun(baptizpsima) anit alena ina chinu matiza ma nanzan. Amini wa belin anite i yinin nin lena ama dak amini na malin da ninkidun uleli unite amare wa di Yesu.”
2c1305004f	Na anit ane lanza, inani wa su nanin ushitunu nmyen nanya lissan Cikilari Yesu.
2c130600d3	Na isunani, Bulus tarda acarame kitene nati mine, likara Nruhu Ulau tolo nati mine. Uruhu Ulau nanani likara liru nin ton tilem to na inayiruba, inani tutung wa bellu kadura kanga na Uruhu Ulauwe wa belle nanin.
2c1307005c	Iwadi anit likure nin nan waba na Bulus wa shintin nani nmyen (Ubaptisima) isere Uruhu Ulau.
2c130800af	Tipui titat wa kata, Bulus pira kitin zursu na Yahudawa nanya Afisus ko ayame Asabbat a dursuzo nani nin risu nani kitenen Yesu nin yizari Kutellẹ ma dursu litime amere Ugo.
2c130900f8	Na among a Yahudawa wa yinin nin kadure ba, na iwa di ninsu ilanza tutung ba. Inani wa yitan gwondulu nbellu nimong inanzan kitene nimon ile na Bulus wadi dursuzu nani. Bara nanin Bulus cino nanin ayira anan bi ninghe idi zuro kitin zursun Tiranus.
2c130a00bd	Bulus tah akus aba ndursuzu nanite kikane. Nanya nani, ngbardang na Yahudawa ni nalege na iwadi a Yahudawaba, arika na iwa sosin nanya kusarin Asiya inin lanza kadura kitenen Cikilari Yesu.
2c130b0039	Kutellẹ tutung wa ni Bulus ku likara su nimong izikiki.
2c130c009b	Alena iwa dinin tikonu na ise udak kitin Bulus ba, vat kupori ko na Bulus ndudo, asa iyira idi tarda kitenen nan konu, iba shinu uruhu unanzanghe sun nani.
2c130d0124	Kikane tutung among a Yahudawa wadi diku na iwacinu nigbiri nigbiri, inanin wa ko tiruhu tinanzanghe nanya nani nite. Among a Yahudawa wa belu tiruhu tinanzanghe nuzun nanya nanite inin din bellu, “Indin bellu minu nuzun nanya likaran Cikilari Yesu, ulena Bulus na dursuzo nari kiteneme!”
2c130e007c	Iwadi anit kuzora katwa kane. Asaun nmong unitari lissame wadi Sikava, ku Yahudawa, ulena awadin yiccu litime udya na prist.
2c130f00b7	Nlonliri ileo ubun kata kane, uruhu unanzanghe nari unuzu kitin nute. Uruhu unanzan woro nanin,”In yiru Yesu ku, nyiro Bulus ku, tutun na umong nani likara ida ti imong imong ba!”
2c131000cc	Nin belu nanin, kwak unit ulena awa dinin uruhu unazanghe tinna ayina adeu kitenen na saun Sikeve. Amini wa fọ nanin kap a lanza nanin ukule. Anin wa jarza nani imon. Ilanza fiu itina inuzu kilare icoo.
2c131100e8	Kap nanit alena iwa sosin nan nya Ephisus, vat a Yahudawa nin nalena a Yahudawa iwa lanza ulemone. Imini wa tinna ilaza fiu bar unit ulena ufunu unanzan wa di nan nya me awa dinin likara kan. nin kubi kurume, iwa zazin lisa Ugo Isa.
2c13120074	Nan nya kubi kone, among anan yinnusauyenu iwa latisze, anan yinusauyenu gbardan benle ilemong inanzan na idin suzu.
2c131300af	Among anite na iwa di anidibere tina inutuzuno umon kata mine itinna i juju kika na koghe mayen. Dana anit munu ikurfun ilena imong zuzu nikulume ikurfun duru amui akuta atau.
2c13140051	Nan nya nanin, anit gbardan lanza tipipin kitenen Ugo Isa inanin wa yininsauyenu.
2c131500f0	Unuzu kidun Bulus mala katame nan nya ifisus, Ufunu Ulau yira ghe ayinin udu Urshalima, tutun nin funu a pira kusarin Macidonia nin Achaia anan yene anan yinusauyenu. Bulus woro, “Nin kidun andin duo Urshalima, ma kuru iduo Uroma tutun”
2c13160088	Amini watu iyichila awa bã anan bungh, Timontawus nin Erastus, udu Macidonia. Tutun Bulus ninsọ nan nya ka gbir, Efisus kusarin Asia.
2c13170067	Nin deadai kidun nanin, anit nan nya Efisus chizina ubunkurnu kiti kan bar Isa nin madursuzu kitene me.
2c131800a8	Kikane umong unit wa diku nin lisa Damarius. Awake kuguinki nin lisa Diana. Damarius wadin sesu ikurfun kiti nanit ka nin kani kata makeke ku guinki asa nin lewe manin.
2c13190073	Darius nin yichila adonkata makeke na guinke. Anin woro nanin,”Anit, iyiru kata kanere tidin sesu ikurfun bit ka.
